Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Ath_NP_199473.1-Vduc_GWHPDOBL010968	NG	0.423875	NA	NA	2.79461e-46	1395	327.729	1067.27	NA	597	251.417	345.583	NA	NA	0.0893627	1:1:1:1:1:1	0.347988(0.409836:0.296572:0.337556)	NA	NA	NA	NA
Ath_NP_199473.1-Vduc_GWHPDOBL014285	NG	0.284053	1.97701	0.143678	5.53505e-57	1545	366.838	1178.16	NA	534	255.417	278.583	NA	NA	0.686021	1:1:1:1:1:1	0.372827(0.415052:0.324888:0.378539)	NA	NA	NA	NA
Ath_NP_199473.1-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.430213	NA	NA	8.88808e-47	1395	326.948	1068.05	NA	602	252.333	349.667	NA	NA	0.0950121	1:1:1:1:1:1	0.353949(0.415797:0.304769:0.341282)	NA	NA	NA	NA
Ath_NP_199473.1-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.282065	1.76568	0.159748	4.87713e-53	1542	366.223	1175.78	NA	525	248.583	276.417	NA	NA	0.634422	1:1:1:1:1:1	0.373075(0.412072:0.324143:0.38301)	NA	NA	NA	NA
Ath_NP_199473.1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.293327	1.75609	0.167035	4.90932e-47	1413	335.493	1077.51	NA	489	227.417	261.583	NA	NA	0.640634	1:1:1:1:1:1	0.360159(0.399404:0.313711:0.367362)	NA	NA	NA	NA
Ath_NP_199473.1-Vvin_XP_002278594.2	NG	0.296088	2.59654	0.114032	3.91114e-61	1530	362.595	1167.4	NA	549	263.417	285.583	NA	NA	0.841272	1:1:1:1:1:1	0.365375(0.418778:0.315201:0.362146)	NA	NA	NA	NA
Csin_XP_028109838.2-Csin_XP_028083526.2	NG	0.13587	0.587225	0.231376	1.72475e-29	1542	361.808	1180.19	NA	294	147.333	146.667	NA	NA	0.241774	1:1:1:1:1:1	0.347491(0.388227:0.317437:0.336811)	NA	NA	NA	NA
Csin_XP_028109838.2-Mdo_XP_008373555.3	NG	0.187747	1.15352	0.16276	4.77721e-53	1536	363.957	1172.04	NA	409	214.333	194.667	NA	NA	0.416589	1:1:1:1:1:1	0.358172(0.395678:0.319672:0.359165)	NA	NA	NA	NA
Csin_XP_028109838.2-Mdo_XP_008341114.2	NG	0.187139	1.14233	0.163822	2.70014e-52	1536	362.619	1173.38	NA	407	212.667	194.333	NA	NA	0.41264	1:1:1:1:1:1	0.35693(0.391207:0.315201:0.364382)	NA	NA	NA	NA
Csin_XP_028109838.2-Rsim_KAF7137314.1	NG	0.492954	1.62201	0.303916	8.97627e-22	1368	323.17	1044.83	NA	592	214.5	377.5	NA	NA	0.759677	1:1:1:1:1:1	0.348733(0.392697:0.314456:0.339046)	NA	NA	NA	NA
Csin_XP_028109838.2-Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1	NG	0.406237	1.59829	0.25417	1.5949e-29	1434	334.611	1099.39	NA	566	221.167	344.833	NA	NA	0.684392	1:1:1:1:1:1	0.34302(0.384501:0.303279:0.341282)	NA	NA	NA	NA
Csin_XP_028109838.2-Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1	NG	0.189251	0.713818	0.265125	1.80743e-28	1548	365.22	1182.78	NA	366	168.167	197.833	NA	NA	0.313012	1:1:1:1:1:1	0.369846(0.394188:0.328614:0.386736)	NA	NA	NA	NA
Csin_XP_028109838.2-Vdar_KAH7835189.1	NG	0.188966	0.714789	0.264366	1.91819e-28	1548	365.646	1182.35	NA	366	168.5	197.5	NA	NA	0.313168	1:1:1:1:1:1	0.370094(0.395678:0.328614:0.385991)	NA	NA	NA	NA
Csin_XP_028109838.2-Vdar_KAH7864007.1	NG	0.407854	1.65611	0.246272	2.86178e-30	1434	333.922	1100.08	NA	569	222.917	346.083	NA	NA	0.698523	1:1:1:1:1:1	0.349478(0.393443:0.304769:0.350224)	NA	NA	NA	NA
Csin_XP_028109838.2-Vduc_GWHPDOBL010968	NG	0.399575	1.59248	0.250913	1.30301e-29	1401	328.147	1072.85	NA	549	216.667	332.333	NA	NA	0.678982	1:1:1:1:1:1	0.345007(0.390462:0.301043:0.343517)	NA	NA	NA	NA
Csin_XP_028109838.2-Vduc_GWHPDOBL014285	NG	0.178557	0.697746	0.255905	4.16488e-29	1548	365.86	1182.14	NA	354	166.167	187.833	NA	NA	0.301263	1:1:1:1:1:1	0.369846(0.395678:0.329359:0.384501)	NA	NA	NA	NA
Csin_XP_028109838.2-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.407009	1.66272	0.244785	6.91356e-30	1401	327.325	1073.67	NA	556	218.75	337.25	NA	NA	0.700391	1:1:1:1:1:1	0.350969(0.396423:0.30924:0.347243)	NA	NA	NA	NA
Csin_XP_028109838.2-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.186568	0.729623	0.255705	2.52465e-29	1545	364.423	1180.58	NA	365	170	195	NA	NA	0.31466	1:1:1:1:1:1	0.370094(0.392697:0.328614:0.388972)	NA	NA	NA	NA
Csin_XP_028109838.2-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.197122	0.710345	0.277502	1.14023e-24	1416	334.343	1081.66	NA	341	153.5	187.5	NA	NA	0.318303	1:1:1:1:1:1	0.357178(0.38003:0.318182:0.373323)	NA	NA	NA	NA
Csin_XP_028109838.2-Vvin_XP_002278594.2	NG	0.18242	0.943445	0.193355	4.68396e-43	1545	364.959	1180.04	NA	387	195.917	191.083	NA	NA	0.362189	1:1:1:1:1:1	0.362394(0.399404:0.319672:0.368107)	NA	NA	NA	NA
Csin_XP_028083526.2-Mdo_XP_008373555.3	NG	0.16006	1.08761	0.147167	1.56382e-58	1593	377.693	1215.31	NA	392	216.833	175.167	NA	NA	0.379979	1:1:1:1:1:1	0.358917(0.412817:0.319672:0.344262)	NA	NA	NA	NA
Csin_XP_028083526.2-Mdo_XP_008341114.2	NG	0.15453	1.09138	0.141591	5.5381e-60	1593	375.665	1217.33	NA	386	216	170	NA	NA	0.37546	1:1:1:1:1:1	0.357675(0.408346:0.315201:0.349478)	NA	NA	NA	NA
Csin_XP_028083526.2-Rsim_KAF7137314.1	NG	0.501329	1.41924	0.353239	5.22408e-18	1395	327.86	1067.14	NA	599	208.833	390.167	NA	NA	0.717061	1:1:1:1:1:1	0.349478(0.409836:0.314456:0.324143)	NA	NA	NA	NA
Csin_XP_028083526.2-Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1	NG	0.421756	1.51307	0.278741	7.95075e-27	1461	337.817	1123.18	NA	582	219.667	362.333	NA	NA	0.674095	1:1:1:1:1:1	0.343766(0.401639:0.303279:0.326379)	NA	NA	NA	NA
Csin_XP_028083526.2-Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1	NG	0.152456	0.74186	0.205505	3.37341e-39	1602	378.209	1223.79	NA	347	178.167	168.833	NA	NA	0.291606	1:1:1:1:1:1	0.370591(0.411326:0.328614:0.371833)	NA	NA	NA	NA
Csin_XP_028083526.2-Vdar_KAH7835189.1	NG	0.149017	0.736899	0.202222	3.79589e-39	1602	378.636	1223.36	NA	343	177.667	165.333	NA	NA	0.287964	1:1:1:1:1:1	0.37084(0.412817:0.328614:0.371088)	NA	NA	NA	NA
Csin_XP_028083526.2-Vdar_KAH7864007.1	NG	0.423362	1.45306	0.291358	2.28636e-25	1461	337.127	1123.87	NA	580	216.417	363.583	NA	NA	0.660967	1:1:1:1:1:1	0.350224(0.410581:0.304769:0.33532)	NA	NA	NA	NA
Csin_XP_028083526.2-Vduc_GWHPDOBL010968	NG	0.415946	1.5026	0.276818	1.56632e-26	1428	330.971	1097.03	NA	565	214.75	350.25	NA	NA	0.667801	1:1:1:1:1:1	0.345753(0.407601:0.301043:0.328614)	NA	NA	NA	NA
Csin_XP_028083526.2-Vduc_GWHPDOBL014285	NG	0.144902	0.723389	0.200309	3.08928e-39	1602	378.849	1223.15	NA	337	175.833	161.167	NA	NA	0.281705	1:1:1:1:1:1	0.370591(0.412817:0.329359:0.369598)	NA	NA	NA	NA
Csin_XP_028083526.2-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.417799	1.62663	0.25685	9.01832e-29	1428	330.188	1097.81	NA	571	219.333	351.667	NA	NA	0.69731	1:1:1:1:1:1	0.351714(0.413562:0.30924:0.33234)	NA	NA	NA	NA
Csin_XP_028083526.2-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.146764	0.758978	0.19337	8.99488e-42	1599	377.412	1221.59	NA	343	180.167	162.833	NA	NA	0.291265	1:1:1:1:1:1	0.37084(0.409836:0.328614:0.374069)	NA	NA	NA	NA
Csin_XP_028083526.2-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.153975	0.743806	0.207009	1.39062e-35	1470	346.897	1123.1	NA	320	163.667	156.333	NA	NA	0.293166	1:1:1:1:1:1	0.357923(0.397168:0.318182:0.35842)	NA	NA	NA	NA
Csin_XP_028083526.2-Vvin_XP_002278594.2	NG	0.173255	0.944059	0.183522	7.09676e-47	1602	379.738	1222.26	NA	393	203.917	189.083	NA	NA	0.355967	1:1:1:1:1:1	0.36314(0.416542:0.319672:0.353204)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008341114.2	NG	0.0301815	0.219029	0.137797	7.62273e-23	1596	379.056	1216.94	NA	108	72	36	NA	NA	0.0750336	1:1:1:1:1:1	0.368356(0.415797:0.317437:0.371833)	NA	NA	NA	NA
Mdo_XP_008373555.3-Rsim_KAF7137314.1	NG	0.506473	2.32679	0.21767	3.16883e-29	1392	331.568	1060.43	NA	628	237.5	390.5	NA	NA	0.940065	1:1:1:1:1:1	0.360159(0.417288:0.316692:0.346498)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1	NG	0.44828	2.65077	0.169114	1.35232e-37	1458	343.008	1114.99	NA	626	249.75	376.25	NA	NA	0.966436	1:1:1:1:1:1	0.354446(0.409091:0.305514:0.348733)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1	NG	0.209832	1.24731	0.168227	7.30316e-54	1590	378.941	1211.06	NA	452	230.333	221.667	NA	NA	0.457092	1:1:1:1:1:1	0.381272(0.418778:0.330849:0.394188)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vdar_KAH7835189.1	NG	0.206102	1.23683	0.166638	4.10883e-54	1590	379.367	1210.63	NA	448	229.833	218.167	NA	NA	0.452029	1:1:1:1:1:1	0.38152(0.420268:0.330849:0.393443)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vdar_KAH7864007.1	NG	0.452394	2.31384	0.195516	1.05834e-34	1458	342.319	1115.68	NA	624	245	379	NA	NA	0.889437	1:1:1:1:1:1	0.360904(0.418033:0.307004:0.357675)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vduc_GWHPDOBL010968	NG	0.450678	2.22329	0.202708	5.53302e-34	1425	336.236	1088.76	NA	608	239.167	368.833	NA	NA	0.868935	1:1:1:1:1:1	0.356433(0.415052:0.303279:0.350969)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vduc_GWHPDOBL014285	NG	0.206507	1.21705	0.169679	3.42745e-53	1590	379.581	1210.42	NA	447	228.5	218.5	NA	NA	0.447753	1:1:1:1:1:1	0.381272(0.420268:0.331595:0.391952)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.450236	2.14411	0.209987	6.11501e-33	1425	335.456	1089.54	NA	606	237.167	368.833	NA	NA	0.848987	1:1:1:1:1:1	0.362394(0.421013:0.311475:0.354694)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.213008	1.2067	0.176521	7.98475e-51	1587	378.103	1208.9	NA	451	226.833	224.167	NA	NA	0.449755	1:1:1:1:1:1	0.38152(0.417288:0.330849:0.396423)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.222271	1.20691	0.184165	1.55131e-45	1458	347.241	1110.76	NA	422	208.333	213.667	NA	NA	0.456776	1:1:1:1:1:1	0.368604(0.40462:0.320417:0.380775)	NA	NA	NA	NA
Mdo_XP_008373555.3-Vvin_XP_002278594.2	NG	0.189454	1.11698	0.169612	2.42904e-52	1593	380.474	1212.53	NA	424	221	203	NA	NA	0.410986	1:1:1:1:1:1	0.37382(0.423994:0.321908:0.375559)	NA	NA	NA	NA
Mdo_XP_008341114.2-Rsim_KAF7137314.1	NG	0.508706	2.41471	0.210669	2.61166e-29	1392	330.314	1061.69	NA	630	237.833	392.167	NA	NA	0.960991	1:1:1:1:1:1	0.358917(0.412817:0.312221:0.351714)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1	NG	0.446368	3.41241	0.130807	2.36793e-40	1458	341.498	1116.5	NA	629	253.417	375.583	NA	NA	1.14109	1:1:1:1:1:1	0.353204(0.40462:0.301043:0.353949)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1	NG	0.206889	1.41202	0.14652	8.16418e-61	1590	376.914	1213.09	NA	459	239.667	219.333	NA	NA	0.492569	1:1:1:1:1:1	0.38003(0.414307:0.326379:0.399404)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vdar_KAH7835189.1	NG	0.203179	1.39871	0.145262	4.06399e-61	1590	377.341	1212.66	NA	455	239.167	215.833	NA	NA	0.486904	1:1:1:1:1:1	0.380278(0.415797:0.326379:0.398659)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vdar_KAH7864007.1	NG	0.453737	2.95972	0.153304	1.89662e-38	1458	340.809	1117.19	NA	631	250.667	380.333	NA	NA	1.03951	1:1:1:1:1:1	0.359662(0.413562:0.302534:0.362891)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vduc_GWHPDOBL010968	NG	0.444935	2.90519	0.153152	1.67569e-38	1425	335.416	1089.58	NA	612	246.333	365.667	NA	NA	1.02403	1:1:1:1:1:1	0.355191(0.410581:0.298808:0.356185)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vduc_GWHPDOBL014285	NG	0.204122	1.31823	0.154845	3.75486e-58	1590	377.554	1212.45	NA	451	234.333	216.667	NA	NA	0.468673	1:1:1:1:1:1	0.38003(0.415797:0.327124:0.397168)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.445053	3.32591	0.133814	2.41345e-39	1425	334.636	1090.36	NA	614	248	366	NA	NA	1.12157	1:1:1:1:1:1	0.361153(0.416542:0.307004:0.359911)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.210042	1.34571	0.156082	1.35497e-57	1587	376.077	1210.92	NA	457	235.167	221.833	NA	NA	0.479166	1:1:1:1:1:1	0.380278(0.412817:0.326379:0.401639)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.219066	1.37378	0.159462	5.96772e-52	1458	345.56	1112.44	NA	429	217.667	211.333	NA	NA	0.492744	1:1:1:1:1:1	0.367362(0.400149:0.315946:0.385991)	NA	NA	NA	NA
Mdo_XP_008341114.2-Vvin_XP_002278594.2	NG	0.191556	1.24289	0.154122	1.26064e-57	1593	378.368	1214.63	NA	435	229.667	205.333	NA	NA	0.441267	1:1:1:1:1:1	0.372578(0.419523:0.317437:0.380775)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1	NG	0.152541	0.355172	0.429485	4.32492e-09	1431	334.611	1096.39	NA	246	94.6667	151.333	NA	NA	0.199922	1:1:1:1:1:1	0.345007(0.40611:0.300298:0.328614)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1	NG	0.51833	2.05124	0.252691	4.22934e-26	1410	334.246	1075.75	NA	637	234.417	402.583	NA	NA	0.881712	1:1:1:1:1:1	0.371833(0.415797:0.325633:0.374069)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vdar_KAH7835189.1	NG	0.517199	1.94077	0.266492	3.56704e-25	1410	334.845	1075.16	NA	634	232.25	401.75	NA	NA	0.855266	1:1:1:1:1:1	0.372081(0.417288:0.325633:0.373323)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vdar_KAH7864007.1	NG	0.155842	0.377391	0.412945	2.02856e-10	1452	338.055	1113.95	NA	257	100.25	156.75	NA	NA	0.207423	1:1:1:1:1:1	0.351465(0.415052:0.301788:0.337556)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vduc_GWHPDOBL010968	NG	0.156853	0.363223	0.431838	3.9093e-09	1440	336.052	1103.95	NA	253	96.75	156.25	NA	NA	0.205014	1:1:1:1:1:1	0.346995(0.412072:0.298063:0.330849)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vduc_GWHPDOBL014285	NG	0.516539	1.91093	0.270308	1.4576e-24	1410	335.23	1074.77	NA	633	231.75	401.25	NA	NA	0.848058	1:1:1:1:1:1	0.371833(0.417288:0.326379:0.371833)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.156135	0.351822	0.443788	9.27102e-09	1440	336.212	1103.79	NA	250	94.4167	155.583	NA	NA	0.201824	1:1:1:1:1:1	0.352956(0.418033:0.306259:0.334575)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.510111	2.19159	0.232759	9.83783e-28	1407	333.622	1073.38	NA	634	236.75	397.25	NA	NA	0.908815	1:1:1:1:1:1	0.372081(0.414307:0.325633:0.376304)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.525969	1.85387	0.283714	3.37385e-21	1278	304.122	973.878	NA	577	208.833	368.167	NA	NA	0.841965	1:1:1:1:1:1	0.359165(0.401639:0.315201:0.360656)	NA	NA	NA	NA
Rsim_KAF7137314.1-Vvin_XP_002278594.2	NG	0.521468	2.16202	0.241195	8.10355e-27	1401	332.621	1068.38	NA	637	235.5	401.5	NA	NA	0.910963	1:1:1:1:1:1	0.364382(0.421013:0.316692:0.35544)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1	NG	0.433834	2.18592	0.198467	3.82566e-36	1476	344.222	1131.78	NA	617	244.167	372.833	NA	NA	0.842443	1:1:1:1:1:1	0.36612(0.407601:0.314456:0.376304)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vdar_KAH7835189.1	NG	0.435196	2.12976	0.204341	2.32715e-35	1476	344.82	1131.18	NA	617	243.5	373.5	NA	NA	0.831075	1:1:1:1:1:1	0.366369(0.409091:0.314456:0.375559)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vdar_KAH7864007.1	NG	0.00865311	0.0264215	0.327503	0.0161995	1509	346.667	1162.33	NA	19	9	10	NA	NA	0.0127351	1:1:1:1:1:1	0.345753(0.406855:0.290611:0.339791)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vduc_GWHPDOBL010968	NG	0.0151201	0.0330419	0.457604	0.0652684	1476	340.298	1135.7	NA	28	11	17	NA	NA	0.019252	1:1:1:1:1:1	0.341282(0.403875:0.286885:0.333085)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vduc_GWHPDOBL014285	NG	0.430933	2.10832	0.204396	9.54349e-36	1476	345.205	1130.8	NA	614	243.333	370.667	NA	NA	0.823239	1:1:1:1:1:1	0.36612(0.409091:0.315201:0.374069)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0282466	0.0502183	0.562476	0.0531388	1476	339.688	1136.31	NA	48	16.5	31.5	NA	NA	0.0333032	1:1:1:1:1:1	0.347243(0.409836:0.295082:0.336811)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.42406	2.75983	0.153654	3.08057e-41	1473	343.556	1129.44	NA	617	251.167	365.833	NA	NA	0.968845	1:1:1:1:1:1	0.366369(0.40611:0.314456:0.378539)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.425614	2.37164	0.17946	3.94183e-35	1344	313.841	1030.16	NA	560	225.417	334.583	NA	NA	0.880037	1:1:1:1:1:1	0.353453(0.393443:0.304024:0.362891)	NA	NA	NA	NA
Vcor_VaccDscaff22-snap-gene-63.37-mRNA-1-Vvin_XP_002278594.2	NG	0.418851	2.17457	0.192613	1.44443e-37	1467	343.465	1123.54	NA	604	243.417	360.583	NA	NA	0.829913	1:1:1:1:1:1	0.358669(0.412817:0.305514:0.357675)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vdar_KAH7835189.1	NG	0.00553389	0.0205109	0.269803	0.0122685	1665	395.394	1269.61	NA	15	8	7	NA	NA	0.00909054	1:1:1:1:1:1	0.393194(0.418778:0.339791:0.421013)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vdar_KAH7864007.1	NG	0.435446	2.05068	0.212342	4.80334e-34	1476	343.532	1132.47	NA	615	240.917	374.083	NA	NA	0.811384	1:1:1:1:1:1	0.372578(0.416542:0.315946:0.385246)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vduc_GWHPDOBL010968	NG	0.435483	2.25873	0.1928	1.09379e-35	1443	337.848	1105.15	NA	606	240.917	365.083	NA	NA	0.862359	1:1:1:1:1:1	0.368107(0.413562:0.312221:0.378539)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vduc_GWHPDOBL014285	NG	0.0127326	0.0497536	0.255913	7.95069e-05	1662	394.688	1267.31	NA	35	19	16	NA	NA	0.0215243	1:1:1:1:1:1	0.392946(0.418778:0.340537:0.419523)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.438304	2.43127	0.180278	9.12581e-37	1443	337.067	1105.93	NA	610	242.917	367.083	NA	NA	0.903837	1:1:1:1:1:1	0.374069(0.419523:0.320417:0.382265)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0135581	0.0608098	0.222959	3.59565e-06	1659	393.769	1265.23	NA	40	23	17	NA	NA	0.0247734	1:1:1:1:1:1	0.393194(0.415797:0.339791:0.423994)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.0129566	0.0543727	0.238292	9.43211e-06	1530	362.26	1167.74	NA	34	19	15	NA	NA	0.0227627	1:1:1:1:1:1	0.380278(0.40313:0.329359:0.408346)	NA	NA	NA	NA
Vcor_VaccDscaff25-augustus-gene-50.33-mRNA-1-Vvin_XP_002278594.2	NG	0.236919	0.933732	0.253733	3.15841e-34	1614	384.179	1229.82	NA	455	205.167	249.833	NA	NA	0.402781	1:1:1:1:1:1	0.385494(0.422504:0.330849:0.40313)	NA	NA	NA	NA
Vdar_KAH7835189.1-Vdar_KAH7864007.1	NG	0.436811	2.00361	0.218012	1.35118e-33	1476	344.13	1131.87	NA	615	240.25	374.75	NA	NA	0.802111	1:1:1:1:1:1	0.372827(0.418033:0.315946:0.384501)	NA	NA	NA	NA
Vdar_KAH7835189.1-Vduc_GWHPDOBL010968	NG	0.436904	2.19426	0.199112	2.60092e-35	1443	338.486	1104.51	NA	606	240.25	365.75	NA	NA	0.849128	1:1:1:1:1:1	0.368356(0.415052:0.312221:0.377794)	NA	NA	NA	NA
Vdar_KAH7835189.1-Vduc_GWHPDOBL014285	NG	0.0103322	0.0496981	0.2079	1.43815e-05	1662	395.115	1266.88	NA	32	19	13	NA	NA	0.0196909	1:1:1:1:1:1	0.393194(0.420268:0.340537:0.418778)	NA	NA	NA	NA
Vdar_KAH7835189.1-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.439731	2.35049	0.187081	2.0394e-36	1443	337.705	1105.29	NA	610	242.25	367.75	NA	NA	0.886904	1:1:1:1:1:1	0.374317(0.421013:0.320417:0.38152)	NA	NA	NA	NA
Vdar_KAH7835189.1-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0103493	0.0607413	0.170384	2.54826e-07	1659	394.196	1264.8	NA	36	23	13	NA	NA	0.022323	1:1:1:1:1:1	0.393443(0.417288:0.339791:0.423249)	NA	NA	NA	NA
Vdar_KAH7835189.1-Vmic_vmicro16897-RA_Vaccinium_microcarpum_v1	NG	0.00948304	0.0543065	0.174621	3.44801e-06	1530	362.686	1167.31	NA	30	19	11	NA	NA	0.0201084	1:1:1:1:1:1	0.380527(0.40462:0.329359:0.407601)	NA	NA	NA	NA
Vdar_KAH7835189.1-Vvin_XP_002278594.2	NG	0.231457	0.940738	0.246038	1.38076e-35	1614	384.605	1229.39	NA	451	206.167	244.833	NA	NA	0.400474	1:1:1:1:1:1	0.385743(0.423994:0.330849:0.402385)	NA	NA	NA	NA
Vdar_KAH7864007.1-Vduc_GWHPDOBL010968	NG	0.013674	0.0348703	0.392138	0.019912	1533	352.194	1180.81	NA	28	12	16	NA	NA	0.0185437	1:1:1:1:1:1	0.34774(0.412817:0.288376:0.342027)	NA	NA	NA	NA
Vdar_KAH7864007.1-Vduc_GWHPDOBL014285	NG	0.432542	1.98555	0.217845	5.44155e-34	1476	344.515	1131.49	NA	612	240.083	371.917	NA	NA	0.795031	1:1:1:1:1:1	0.372578(0.418033:0.316692:0.38301)	NA	NA	NA	NA
Vdar_KAH7864007.1-Vmac_vmacro13559-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0518077	0.0836415	0.619402	0.0481105	1533	352.723	1180.28	NA	87	27.9167	59.0833	NA	NA	0.0591322	1:1:1:1:1:1	0.353701(0.418778:0.296572:0.345753)	NA	NA	NA	NA
Vdar_KAH7864007.1-Vmac_vmacro00341-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.42566	2.49512	0.170597	2.97648e-39	1473	342.867	1130.13	NA	615	247.917	367.083	NA	NA	0.907364	1:1:1:1:1:1	0.372827(0.415052:0.315946:0.387481)	NA	NA	NA	NA
