Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Aer_XP_057466883.1-Mdo_XP_008344380.3	NG	0.419697	1.61507	0.259864	3.52773e-28	1401	329.972	1071.03	NA	563	218.75	344.25	NA	NA	0.701237	1:1:1:1:1:1	0.32084(0.385167:0.299043:0.278309)	NA	NA	NA	NA
Aer_XP_057466883.1-Mdo_XP_008361562.1	NG	0.433146	1.74083	0.248815	5.22711e-29	1401	325.386	1075.61	NA	574	220.083	353.917	NA	NA	0.736859	1:1:1:1:1:1	0.339713(0.391547:0.301435:0.326156)	NA	NA	NA	NA
Aer_XP_057466883.1-Mdo_XP_008361572.2	NG	0.36487	1.42207	0.256576	1.56225e-29	1410	328.948	1081.05	NA	522	209.667	312.333	NA	NA	0.611512	1:1:1:1:1:1	0.327485(0.38756:0.288676:0.30622)	NA	NA	NA	NA
Aer_XP_057466883.1-Mdo_XP_070664908.1	NG	0.425083	1.58432	0.268306	4.32513e-27	1401	326.739	1074.26	NA	564	215.417	348.583	NA	NA	0.695439	1:1:1:1:1:1	0.324296(0.381978:0.299841:0.291069)	NA	NA	NA	NA
Aer_XP_057466883.1-Mdo_XP_008338598.2	NG	0.437326	1.61555	0.270698	1.495e-26	1404	327.933	1076.07	NA	574	217.417	356.583	NA	NA	0.712524	1:1:1:1:1:1	0.340776(0.395534:0.299043:0.327751)	NA	NA	NA	NA
Aer_XP_057466883.1-Mdo_XP_008345100.2	NG	0.304544	1.09077	0.279201	4.30083e-28	1461	342.995	1118.01	NA	477	197.167	279.833	NA	NA	0.489125	1:1:1:1:1:1	0.336257(0.401116:0.297448:0.310207)	NA	NA	NA	NA
Aer_XP_057466883.1-Mdo_XP_008360621.3	NG	0.324963	1.04012	0.312429	7.74114e-24	1461	343.643	1117.36	NA	488	193.333	294.667	NA	NA	0.493175	1:1:1:1:1:1	0.33546(0.398724:0.299043:0.308612)	NA	NA	NA	NA
Aer_XP_057466883.1-Rsim_KAF7147369.1	NG	0.200662	0.617867	0.324765	1.28864e-17	1314	304.876	1009.12	NA	306	128.333	177.667	NA	NA	0.297462	1:1:1:1:1:1	0.320043(0.366826:0.281499:0.311802)	NA	NA	NA	NA
Aer_XP_057466883.1-Rsim_KAF7146936.1	NG	0.208733	0.629163	0.331764	1.2114e-18	1440	335.012	1104.99	NA	344	142.667	201.333	NA	NA	0.306545	1:1:1:1:1:1	0.335726(0.389952:0.292663:0.324561)	NA	NA	NA	NA
Aer_XP_057466883.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.182329	0.654307	0.278659	9.55195e-24	1455	336.737	1118.26	NA	328	147	181	NA	NA	0.291561	1:1:1:1:1:1	0.339713(0.393939:0.294258:0.330941)	NA	NA	NA	NA
Aer_XP_057466883.1-Vdar_KAH7855228.1	NG	0.183621	0.66092	0.277826	5.14686e-24	1455	336.525	1118.48	NA	330	147.833	182.167	NA	NA	0.294015	1:1:1:1:1:1	0.339447(0.393142:0.295056:0.330144)	NA	NA	NA	NA
Aer_XP_057466883.1-Vduc_GWHPDOBL009662	NG	0.184465	0.704994	0.261655	1.01907e-25	1392	324.926	1067.07	NA	323	148.5	174.5	NA	NA	0.305969	1:1:1:1:1:1	0.333865(0.388357:0.290271:0.322967)	NA	NA	NA	NA
Aer_XP_057466883.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.189305	0.678258	0.279105	4.6981e-24	1455	335.279	1119.72	NA	337	149.667	187.333	NA	NA	0.301976	1:1:1:1:1:1	0.338384(0.392344:0.296651:0.326156)	NA	NA	NA	NA
Aer_XP_057466883.1-Vvin_XP_002279322.1	NG	0.31472	1.32814	0.236962	6.28664e-34	1434	337.827	1096.17	NA	492	210.25	281.75	NA	NA	0.553466	1:1:1:1:1:1	0.334131(0.391547:0.30622:0.304625)	NA	NA	NA	NA
Aer_XP_057466883.1-Vvin_XP_002274847.2	NG	0.395511	1.80915	0.218617	2.47325e-34	1443	336.855	1106.15	NA	570	230	340	NA	NA	0.725511	1:1:1:1:1:1	0.345561(0.400319:0.305423:0.330941)	NA	NA	NA	NA
Aer_XP_057466883.1-Vvin_XP_002262763.1	NG	0.401076	1.56702	0.255947	1.69789e-29	1434	336.287	1097.71	NA	562	221	341	NA	NA	0.674503	1:1:1:1:1:1	0.351409(0.410686:0.311005:0.332536)	NA	NA	NA	NA
Aer_XP_057466883.1-Vvin_XP_002264700.2	NG	0.244804	1.06221	0.230467	6.47772e-35	1446	336.832	1109.17	NA	423	191.333	231.667	NA	NA	0.43521	1:1:1:1:1:1	0.340245(0.401116:0.298246:0.321372)	NA	NA	NA	NA
Aer_XP_057483129.1-Aer_XP_057483564.1	NG	0.238764	0.883441	0.270266	4.45633e-26	1347	319.648	1027.35	NA	376	165.917	210.083	NA	NA	0.391748	1:1:1:1:1:1	0.342371(0.372408:0.307018:0.347687)	NA	NA	NA	NA
Aer_XP_057483129.1-Ath_NP_172319.1	NG	0.417481	2.30123	0.181416	3.82558e-34	1281	300.996	980.004	NA	529	215.25	313.75	NA	NA	0.860105	1:1:1:1:1:1	0.330941(0.381978:0.291069:0.319777)	NA	NA	NA	NA
Aer_XP_057483129.1-Ath_NP_172320.1	NG	0.366748	2.51282	0.145951	3.13118e-41	1266	301.576	964.424	NA	498	218.25	279.75	NA	NA	0.877969	1:1:1:1:1:1	0.334131(0.386762:0.293461:0.322169)	NA	NA	NA	NA
Aer_XP_057483129.1-Ath_NP_001324626.1	NG	0.405267	NA	NA	2.28891e-43	1281	303.925	977.075	NA	536	230.083	305.917	NA	NA	0.0718587	1:1:1:1:1:1	0.329612(0.380383:0.283094:0.325359)	NA	NA	NA	NA
Aer_XP_057483129.1-Ath_NP_180292.1	NG	0.405267	NA	NA	2.28891e-43	1281	303.925	977.075	NA	536	230.083	305.917	NA	NA	0.0718587	1:1:1:1:1:1	0.335991(0.385167:0.291866:0.330941)	NA	NA	NA	NA
Aer_XP_057483129.1-Ath_NP_001327288.1	NG	0.454948	2.05901	0.220955	4.03094e-30	1335	315.01	1019.99	NA	569	221.083	347.917	NA	NA	0.833446	1:1:1:1:1:1	0.337055(0.385167:0.291069:0.334928)	NA	NA	NA	NA
Aer_XP_057483129.1-Csin_XP_028068065.2	NG	0.39344	1.54173	0.255194	4.6754e-28	1341	317.537	1023.46	NA	521	207.667	313.333	NA	NA	0.665345	1:1:1:1:1:1	0.328283(0.38437:0.302233:0.298246)	NA	NA	NA	NA
Aer_XP_057483129.1-Csin_XP_028110861.1	NG	0.181867	0.718772	0.253025	2.75426e-26	1350	319.016	1030.98	NA	314	147.5	166.5	NA	NA	0.308742	1:1:1:1:1:1	0.325359(0.373206:0.296651:0.30622)	NA	NA	NA	NA
Aer_XP_057483129.1-Csin_XP_082760673.1	NG	0.301884	1.34	0.225286	7.5392e-34	1344	316.59	1027.41	NA	453	197.667	255.333	NA	NA	0.546421	1:1:1:1:1:1	0.31765(0.370813:0.283892:0.298246)	NA	NA	NA	NA
Aer_XP_057483129.1-Csin_XP_028110859.2	NG	0.235826	0.881775	0.267444	1.83543e-26	1338	317.071	1020.93	NA	371	164.417	206.583	NA	NA	0.388899	1:1:1:1:1:1	0.32908(0.372408:0.307018:0.307815)	NA	NA	NA	NA
Aer_XP_057483129.1-Mdo_XP_008344380.3	NG	0.356936	1.22355	0.291722	1.31486e-24	1332	318.548	1013.45	NA	480	192.167	287.833	NA	NA	0.564187	1:1:1:1:1:1	0.322435(0.379585:0.30303:0.284689)	NA	NA	NA	NA
Aer_XP_057483129.1-Mdo_XP_008361562.1	NG	0.332892	1.32169	0.251869	5.24548e-29	1323	313.075	1009.92	NA	466	194.5	271.5	NA	NA	0.566882	1:1:1:1:1:1	0.341308(0.385965:0.305423:0.332536)	NA	NA	NA	NA
Aer_XP_057483129.1-Mdo_XP_008361572.2	NG	0.334606	1.18002	0.283558	1.02667e-25	1350	322.265	1027.74	NA	469	191.583	277.417	NA	NA	0.53642	1:1:1:1:1:1	0.32908(0.381978:0.292663:0.3126)	NA	NA	NA	NA
Aer_XP_057483129.1-Mdo_XP_070664908.1	NG	0.364978	1.24011	0.29431	4.99151e-24	1332	315.215	1016.78	NA	485	191.167	293.833	NA	NA	0.572078	1:1:1:1:1:1	0.32589(0.376396:0.303828:0.297448)	NA	NA	NA	NA
Aer_XP_057483129.1-Mdo_XP_008338598.2	NG	0.356039	1.2572	0.283199	4.5293e-25	1326	316.14	1009.86	NA	479	192.75	286.25	NA	NA	0.570892	1:1:1:1:1:1	0.342371(0.389952:0.30303:0.334131)	NA	NA	NA	NA
Aer_XP_057483129.1-Mdo_XP_008345100.2	NG	0.390596	1.63527	0.238857	8.4373e-31	1359	324.941	1034.06	NA	531	216.167	314.833	NA	NA	0.688201	1:1:1:1:1:1	0.337852(0.395534:0.301435:0.316587)	NA	NA	NA	NA
Aer_XP_057483129.1-Mdo_XP_008360621.3	NG	0.390289	1.61676	0.241403	1.58489e-30	1359	324.596	1034.4	NA	530	215.25	314.75	NA	NA	0.68323	1:1:1:1:1:1	0.337055(0.393142:0.30303:0.314992)	NA	NA	NA	NA
Aer_XP_057483129.1-Rsim_KAF7147369.1	NG	0.406133	1.76012	0.230742	6.57233e-30	1308	309.377	998.623	NA	523	209.833	313.167	NA	NA	0.726386	1:1:1:1:1:1	0.321637(0.361244:0.285486:0.318182)	NA	NA	NA	NA
Aer_XP_057483129.1-Rsim_KAF7146936.1	NG	0.419729	1.67649	0.250362	1.43768e-28	1359	321.995	1037	NA	549	215.667	333.333	NA	NA	0.717501	1:1:1:1:1:1	0.337321(0.38437:0.296651:0.330941)	NA	NA	NA	NA
Aer_XP_057483129.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.392976	1.77454	0.221452	2.42472e-32	1353	318.809	1034.19	NA	533	216.667	316.333	NA	NA	0.718515	1:1:1:1:1:1	0.341308(0.388357:0.298246:0.337321)	NA	NA	NA	NA
Aer_XP_057483129.1-Vdar_KAH7855228.1	NG	0.399839	1.73846	0.229997	3.45719e-31	1353	318.596	1034.4	NA	536	215.417	320.583	NA	NA	0.715049	1:1:1:1:1:1	0.341042(0.38756:0.299043:0.336523)	NA	NA	NA	NA
Aer_XP_057483129.1-Vduc_GWHPDOBL009662	NG	0.384191	2.05192	0.187235	1.35345e-35	1293	307.611	985.389	NA	512	215.75	296.25	NA	NA	0.780952	1:1:1:1:1:1	0.33546(0.382775:0.294258:0.329346)	NA	NA	NA	NA
Aer_XP_057483129.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.395902	1.70316	0.232452	5.04976e-31	1353	317.309	1035.69	NA	532	213.417	318.583	NA	NA	0.702482	1:1:1:1:1:1	0.339979(0.386762:0.300638:0.332536)	NA	NA	NA	NA
Aer_XP_057483129.1-Vvin_XP_002279322.1	NG	0.293593	1.26851	0.231448	2.52493e-33	1350	322.684	1027.32	NA	447	197.417	249.583	NA	NA	0.526622	1:1:1:1:1:1	0.335726(0.385965:0.310207:0.311005)	NA	NA	NA	NA
Aer_XP_057483129.1-Vvin_XP_002274847.2	NG	0.304032	1.32962	0.228661	2.81045e-33	1341	318.819	1022.18	NA	454	198.5	255.5	NA	NA	0.547863	1:1:1:1:1:1	0.347156(0.394737:0.30941:0.337321)	NA	NA	NA	NA
Aer_XP_057483129.1-Vvin_XP_002262763.1	NG	0.329261	1.23658	0.266267	8.03766e-28	1347	321.345	1025.65	NA	468	194.667	273.333	NA	NA	0.545715	1:1:1:1:1:1	0.353004(0.405104:0.314992:0.338915)	NA	NA	NA	NA
Aer_XP_057483129.1-Vvin_XP_002264700.2	NG	0.328802	1.37101	0.239824	1.46958e-31	1347	320.517	1026.48	NA	475	201.75	273.25	NA	NA	0.576795	1:1:1:1:1:1	0.341839(0.395534:0.302233:0.327751)	NA	NA	NA	NA
Aer_XP_057483564.1-Ath_NP_172319.1	NG	0.41191	2.05952	0.200003	2.45378e-32	1281	301.341	979.659	NA	522	211.5	310.5	NA	NA	0.799491	1:1:1:1:1:1	0.337852(0.37799:0.299841:0.335726)	NA	NA	NA	NA
Aer_XP_057483564.1-Ath_NP_172320.1	NG	0.373347	1.81916	0.20523	2.4163e-33	1272	302.652	969.348	NA	492	206.917	285.083	NA	NA	0.717355	1:1:1:1:1:1	0.341042(0.382775:0.302233:0.338118)	NA	NA	NA	NA
Aer_XP_057483564.1-Ath_NP_001324626.1	NG	0.389778	2.71779	0.143417	2.65506e-40	1281	304.229	976.771	NA	519	222.083	296.917	NA	NA	0.942666	1:1:1:1:1:1	0.336523(0.376396:0.291866:0.341308)	NA	NA	NA	NA
Aer_XP_057483564.1-Ath_NP_180292.1	NG	0.389778	2.71779	0.143417	2.65506e-40	1281	304.229	976.771	NA	519	222.083	296.917	NA	NA	0.942666	1:1:1:1:1:1	0.342903(0.38118:0.300638:0.34689)	NA	NA	NA	NA
Aer_XP_057483564.1-Ath_NP_001327288.1	NG	0.427289	1.58951	0.268818	6.70544e-26	1356	318.095	1037.9	NA	548	209.917	338.083	NA	NA	0.699927	1:1:1:1:1:1	0.343966(0.38118:0.299841:0.350877)	NA	NA	NA	NA
Aer_XP_057483564.1-Csin_XP_028068065.2	NG	0.358604	1.98013	0.181101	1.68431e-39	1359	322.331	1036.67	NA	520	224.5	295.5	NA	NA	0.743202	1:1:1:1:1:1	0.335194(0.380383:0.311005:0.314195)	NA	NA	NA	NA
Aer_XP_057483564.1-Csin_XP_028110861.1	NG	0.228626	1.0051	0.227467	2.94045e-33	1371	324.819	1046.18	NA	386	179.833	206.167	NA	NA	0.412589	1:1:1:1:1:1	0.33227(0.369219:0.305423:0.322169)	NA	NA	NA	NA
Aer_XP_057483564.1-Csin_XP_082760673.1	NG	0.26814	1.81973	0.147351	3.44335e-50	1359	319.937	1039.06	NA	453	218.75	234.25	NA	NA	0.633418	1:1:1:1:1:1	0.324561(0.366826:0.292663:0.314195)	NA	NA	NA	NA
Aer_XP_057483564.1-Csin_XP_028110859.2	NG	0.155131	0.778405	0.199293	1.93417e-35	1371	325.01	1045.99	NA	304	157.417	146.583	NA	NA	0.302884	1:1:1:1:1:1	0.335991(0.368421:0.315789:0.323764)	NA	NA	NA	NA
Aer_XP_057483564.1-Mdo_XP_008344380.3	NG	0.332635	1.62729	0.204411	2.10145e-37	1350	324.255	1025.74	NA	491	215.417	275.583	NA	NA	0.643596	1:1:1:1:1:1	0.329346(0.375598:0.311802:0.300638)	NA	NA	NA	NA
Aer_XP_057483564.1-Mdo_XP_008361562.1	NG	0.276396	1.34117	0.206086	2.39299e-37	1344	318.492	1025.51	NA	436	198.917	237.083	NA	NA	0.528719	1:1:1:1:1:1	0.348219(0.381978:0.314195:0.348485)	NA	NA	NA	NA
Aer_XP_057483564.1-Mdo_XP_008361572.2	NG	0.287999	1.54582	0.186308	6.78969e-42	1371	327.724	1043.28	NA	464	214.5	249.5	NA	NA	0.588668	1:1:1:1:1:1	0.335991(0.37799:0.301435:0.328549)	NA	NA	NA	NA
Aer_XP_057483564.1-Mdo_XP_070664908.1	NG	0.332932	1.77724	0.187331	1.20111e-39	1350	321.265	1028.74	NA	495	218.417	276.583	NA	NA	0.676641	1:1:1:1:1:1	0.332802(0.372408:0.3126:0.313397)	NA	NA	NA	NA
Aer_XP_057483564.1-Mdo_XP_008338598.2	NG	0.29272	1.70365	0.171819	3.91716e-44	1347	321.993	1025.01	NA	465	216.583	248.417	NA	NA	0.629994	1:1:1:1:1:1	0.349282(0.385965:0.311802:0.35008)	NA	NA	NA	NA
Aer_XP_057483564.1-Mdo_XP_008345100.2	NG	0.343041	2.97002	0.115501	4.35957e-50	1377	329.956	1047.04	NA	531	242.75	288.25	NA	NA	0.972518	1:1:1:1:1:1	0.344763(0.391547:0.310207:0.332536)	NA	NA	NA	NA
Aer_XP_057483564.1-Mdo_XP_008360621.3	NG	0.353764	3.01209	0.117448	6.40364e-49	1377	329.268	1047.73	NA	538	242.5	295.5	NA	NA	0.989422	1:1:1:1:1:1	0.343966(0.389155:0.311802:0.330941)	NA	NA	NA	NA
Aer_XP_057483564.1-Rsim_KAF7147369.1	NG	0.35896	2.20028	0.163143	1.29552e-40	1308	310.402	997.598	NA	505	220.417	284.583	NA	NA	0.795925	1:1:1:1:1:1	0.328549(0.357257:0.294258:0.334131)	NA	NA	NA	NA
Aer_XP_057483564.1-Rsim_KAF7146936.1	NG	0.380019	2.12407	0.178911	1.53849e-39	1380	327.627	1052.37	NA	545	231.25	313.75	NA	NA	0.794075	1:1:1:1:1:1	0.344232(0.380383:0.305423:0.34689)	NA	NA	NA	NA
Aer_XP_057483564.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.366899	1.97234	0.186022	2.33307e-38	1371	323.308	1047.69	NA	529	225	304	NA	NA	0.745494	1:1:1:1:1:1	0.348219(0.38437:0.307018:0.35327)	NA	NA	NA	NA
Aer_XP_057483564.1-Vdar_KAH7855228.1	NG	0.369062	2.21156	0.166879	3.86712e-41	1371	322.923	1048.08	NA	535	229.5	305.5	NA	NA	0.803041	1:1:1:1:1:1	0.347953(0.383573:0.307815:0.352472)	NA	NA	NA	NA
Aer_XP_057483564.1-Vduc_GWHPDOBL009662	NG	0.374627	3.79393	0.0987438	1.44044e-45	1308	311.535	996.465	NA	526	232.167	293.833	NA	NA	1.18903	1:1:1:1:1:1	0.342371(0.378788:0.30303:0.345295)	NA	NA	NA	NA
Aer_XP_057483564.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.373346	2.33176	0.160113	1.50068e-41	1371	321.463	1049.54	NA	539	230.333	308.667	NA	NA	0.832542	1:1:1:1:1:1	0.34689(0.382775:0.30941:0.348485)	NA	NA	NA	NA
Aer_XP_057483564.1-Vvin_XP_002279322.1	NG	0.251786	1.37852	0.182649	4.2409e-43	1368	327.307	1040.69	NA	429	206.417	222.583	NA	NA	0.521369	1:1:1:1:1:1	0.342637(0.381978:0.318979:0.326954)	NA	NA	NA	NA
Aer_XP_057483564.1-Vvin_XP_002274847.2	NG	0.264287	1.4407	0.183443	1.36648e-42	1362	324.925	1037.08	NA	439	208	231	NA	NA	0.544938	1:1:1:1:1:1	0.354067(0.39075:0.318182:0.35327)	NA	NA	NA	NA
Aer_XP_057483564.1-Vvin_XP_002262763.1	NG	0.287574	1.30675	0.220067	1.30068e-35	1371	327.855	1043.14	NA	452	202.833	249.167	NA	NA	0.531296	1:1:1:1:1:1	0.359915(0.401116:0.323764:0.354864)	NA	NA	NA	NA
Aer_XP_057483564.1-Vvin_XP_002264700.2	NG	0.301774	1.68021	0.179606	1.82804e-42	1365	324.541	1040.46	NA	476	217.5	258.5	NA	NA	0.629508	1:1:1:1:1:1	0.348751(0.391547:0.311005:0.3437)	NA	NA	NA	NA
Ath_NP_172319.1-Ath_NP_172320.1	NG	0.121941	0.308131	0.395743	1.50331e-09	1452	332.435	1119.56	NA	210	84	126	NA	NA	0.164569	1:1:1:1:1:1	0.329612(0.392344:0.286284:0.310207)	NA	NA	NA	NA
Ath_NP_172319.1-Ath_NP_001324626.1	NG	0.208683	0.965784	0.216076	1.41389e-35	1422	326.843	1095.16	NA	377	177.5	199.5	NA	NA	0.3827	1:1:1:1:1:1	0.325093(0.385965:0.275917:0.313397)	NA	NA	NA	NA
Ath_NP_172319.1-Ath_NP_180292.1	NG	0.208683	0.965784	0.216076	1.41389e-35	1422	326.843	1095.16	NA	377	177.5	199.5	NA	NA	0.3827	1:1:1:1:1:1	0.331473(0.39075:0.284689:0.318979)	NA	NA	NA	NA
Ath_NP_172319.1-Ath_NP_001327288.1	NG	0.532475	3.15232	0.168915	2.36903e-29	1353	316.509	1036.49	NA	629	233.833	395.167	NA	NA	1.14534	1:1:1:1:1:1	0.332536(0.39075:0.283892:0.322967)	NA	NA	NA	NA
Ath_NP_172319.1-Csin_XP_028068065.2	NG	0.461565	1.83994	0.250859	5.73174e-27	1368	318.264	1049.74	NA	580	218.167	361.833	NA	NA	0.782243	1:1:1:1:1:1	0.323764(0.389952:0.295056:0.286284)	NA	NA	NA	NA
Ath_NP_172319.1-Csin_XP_028110861.1	NG	0.445528	1.56539	0.284611	4.41588e-23	1305	304.046	1000.95	NA	536	199.75	336.25	NA	NA	0.706439	1:1:1:1:1:1	0.32084(0.378788:0.289474:0.294258)	NA	NA	NA	NA
Ath_NP_172319.1-Csin_XP_082760673.1	NG	0.387862	2.6554	0.146065	3.30433e-39	1287	299.118	987.882	NA	517	217.833	299.167	NA	NA	0.914872	1:1:1:1:1:1	0.313131(0.376396:0.276715:0.286284)	NA	NA	NA	NA
Ath_NP_172319.1-Csin_XP_028110859.2	NG	0.410649	2.27863	0.180218	5.28718e-35	1296	304.597	991.403	NA	531	217.5	313.5	NA	NA	0.849678	1:1:1:1:1:1	0.324561(0.37799:0.299841:0.295853)	NA	NA	NA	NA
Ath_NP_172319.1-Mdo_XP_008344380.3	NG	0.492504	1.98345	0.248307	2.09033e-26	1353	320.189	1032.81	NA	596	223.083	372.917	NA	NA	0.845338	1:1:1:1:1:1	0.317916(0.385167:0.295853:0.272727)	NA	NA	NA	NA
Ath_NP_172319.1-Mdo_XP_008361562.1	NG	0.46247	1.88389	0.245487	9.40995e-27	1317	306.411	1010.59	NA	560	211.167	348.833	NA	NA	0.793174	1:1:1:1:1:1	0.336789(0.391547:0.298246:0.320574)	NA	NA	NA	NA
Ath_NP_172319.1-Mdo_XP_008361572.2	NG	0.397424	1.92156	0.206823	1.35392e-33	1329	312.797	1016.2	NA	530	216.5	313.5	NA	NA	0.756149	1:1:1:1:1:1	0.324561(0.38756:0.285486:0.300638)	NA	NA	NA	NA
Ath_NP_172319.1-Mdo_XP_070664908.1	NG	0.495808	2.41455	0.205341	2.11833e-29	1347	314.461	1032.54	NA	601	226.417	374.583	NA	NA	0.943744	1:1:1:1:1:1	0.321372(0.381978:0.296651:0.285486)	NA	NA	NA	NA
Ath_NP_172319.1-Mdo_XP_008338598.2	NG	0.490628	2.369	0.207103	4.47542e-29	1326	311.453	1014.55	NA	589	223.667	365.333	NA	NA	0.931825	1:1:1:1:1:1	0.337852(0.395534:0.295853:0.322169)	NA	NA	NA	NA
Ath_NP_172319.1-Mdo_XP_008345100.2	NG	0.469996	1.77165	0.265288	9.02425e-26	1371	321.758	1049.24	NA	585	218.583	366.417	NA	NA	0.775479	1:1:1:1:1:1	0.333333(0.401116:0.294258:0.304625)	NA	NA	NA	NA
Ath_NP_172319.1-Mdo_XP_008360621.3	NG	0.483272	1.88505	0.256371	3.35795e-26	1371	323.054	1047.95	NA	596	222.667	373.333	NA	NA	0.813579	1:1:1:1:1:1	0.332536(0.398724:0.295853:0.30303)	NA	NA	NA	NA
Ath_NP_172319.1-Rsim_KAF7147369.1	NG	0.422399	2.2125	0.190914	2.12205e-31	1230	288.195	941.805	NA	509	204.833	304.167	NA	NA	0.84183	1:1:1:1:1:1	0.317119(0.366826:0.278309:0.30622)	NA	NA	NA	NA
Ath_NP_172319.1-Rsim_KAF7146936.1	NG	0.461197	1.75394	0.26295	2.36213e-25	1335	312.476	1022.52	NA	564	211.75	352.25	NA	NA	0.763782	1:1:1:1:1:1	0.332802(0.389952:0.289474:0.318979)	NA	NA	NA	NA
Ath_NP_172319.1-Vcor_VaccDscaff33-augustus-gene-72.29-mRNA-1	NG	0.474873	1.98408	0.239341	1.44898e-27	1362	318.374	1043.63	NA	589	221.833	367.167	NA	NA	0.827659	1:1:1:1:1:1	0.336789(0.393939:0.291069:0.325359)	NA	NA	NA	NA
Ath_NP_172319.1-Vdar_KAH7855228.1	NG	0.477365	2.17132	0.219851	3.5494e-29	1362	318.03	1043.97	NA	594	225.333	368.667	NA	NA	0.872906	1:1:1:1:1:1	0.336523(0.393142:0.291866:0.324561)	NA	NA	NA	NA
Ath_NP_172319.1-Vduc_GWHPDOBL009662	NG	0.473098	2.30367	0.205367	3.72881e-30	1329	312.017	1016.98	NA	580	223.167	356.833	NA	NA	0.902873	1:1:1:1:1:1	0.330941(0.388357:0.287081:0.317384)	NA	NA	NA	NA
Ath_NP_172319.1-Vmac_vmacro07478-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.477993	1.96242	0.243573	5.90822e-27	1365	317.53	1047.47	NA	591	220.75	370.25	NA	NA	0.823305	1:1:1:1:1:1	0.33546(0.392344:0.293461:0.320574)	NA	NA	NA	NA
Ath_NP_172319.1-Vvin_XP_002279322.1	NG	0.417345	1.99511	0.209184	3.06024e-33	1350	320.289	1029.71	NA	553	223.417	329.583	NA	NA	0.791671	1:1:1:1:1:1	0.331207(0.391547:0.30303:0.299043)	NA	NA	NA	NA
Ath_NP_172319.1-Vvin_XP_002274847.2	NG	0.491491	2.84373	0.172833	6.08446e-33	1401	327.158	1073.84	NA	627	239.833	387.167	NA	NA	1.04078	1:1:1:1:1:1	0.342637(0.400319:0.302233:0.325359)	NA	NA	NA	NA
Ath_NP_172319.1-Vvin_XP_002262763.1	NG	0.480288	2.56968	0.186906	8.05785e-33	1392	326.963	1065.04	NA	615	237.25	377.75	NA	NA	0.971059	1:1:1:1:1:1	0.348485(0.410686:0.307815:0.326954)	NA	NA	NA	NA
Ath_NP_172319.1-Vvin_XP_002264700.2	NG	0.435656	1.75505	0.24823	3.18528e-28	1365	319.435	1045.56	NA	562	216.5	345.5	NA	NA	0.744418	1:1:1:1:1:1	0.337321(0.401116:0.295056:0.315789)	NA	NA	NA	NA
Ath_NP_172320.1-Ath_NP_001324626.1	NG	0.163686	0.825896	0.198192	2.85125e-37	1422	330.574	1091.43	NA	326	165.5	160.5	NA	NA	0.31763	1:1:1:1:1:1	0.328283(0.39075:0.278309:0.315789)	NA	NA	NA	NA
Ath_NP_172320.1-Ath_NP_180292.1	NG	0.163686	0.825896	0.198192	2.85125e-37	1422	330.574	1091.43	NA	326	165.5	160.5	NA	NA	0.31763	1:1:1:1:1:1	0.334662(0.395534:0.287081:0.321372)	NA	NA	NA	NA
Ath_NP_172320.1-Ath_NP_001327288.1	NG	0.489548	6.08039	0.0805127	7.01124e-35	1344	317.207	1026.79	NA	607	237.833	369.167	NA	NA	1.80908	1:1:1:1:1:1	0.335726(0.395534:0.286284:0.325359)	NA	NA	NA	NA
Ath_NP_172320.1-Csin_XP_028068065.2	NG	0.412441	2.01383	0.204804	4.54028e-34	1362	319.458	1042.54	NA	554	223.25	330.75	NA	NA	0.788048	1:1:1:1:1:1	0.326954(0.394737:0.297448:0.288676)	NA	NA	NA	NA
Ath_NP_172320.1-Csin_XP_028110861.1	NG	0.403983	1.62049	0.249297	1.23297e-27	1293	305.045	987.955	NA	511	202.417	308.583	NA	NA	0.690982	1:1:1:1:1:1	0.32403(0.383573:0.291866:0.296651)	NA	NA	NA	NA
Ath_NP_172320.1-Csin_XP_082760673.1	NG	0.339201	2.24742	0.150929	1.54298e-42	1275	300.455	974.545	NA	480	214.083	265.917	NA	NA	0.788875	1:1:1:1:1:1	0.316321(0.38118:0.279107:0.288676)	NA	NA	NA	NA
Ath_NP_172320.1-Csin_XP_028110859.2	NG	0.362664	2.08444	0.173986	2.4387e-38	1287	305.168	981.832	NA	497	214.667	282.333	NA	NA	0.770925	1:1:1:1:1:1	0.327751(0.382775:0.302233:0.298246)	NA	NA	NA	NA
