Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Mdo_XP_008373555.3-Mdo_XP_008345100.2	NG	0.642487	3.33604	0.19259	5.15102e-23	1338	321.54	1016.46	NA	677	238.333	438.667	NA	NA	1.28979	1:1:1:1:1:1	0.311712(0.366216:0.275:0.293919)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008360056.2	NG	0.732058	2.07803	0.352285	4.07329e-14	1404	329.997	1074	NA	734	232	502	NA	NA	1.04842	1:1:1:1:1:1	0.32973(0.366892:0.283784:0.338514)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008350864.3	NG	0.767769	NA	NA	8.03561e-25	1479	346.792	1132.21	NA	817	272.917	544.083	NA	NA	0.353268	1:1:1:1:1:1	0.352027(0.397297:0.3:0.358784)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008360621.3	NG	0.661041	NA	NA	3.30874e-24	1338	321.712	1016.29	NA	690	243.5	446.5	NA	NA	0.261655	1:1:1:1:1:1	0.311036(0.364189:0.276351:0.292568)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_028948673.1	NG	0.760076	NA	NA	2.59742e-20	1437	344.604	1092.4	NA	782	260.083	521.917	NA	NA	0.337996	1:1:1:1:1:1	0.34527(0.37973:0.295946:0.360135)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008390303.4	NG	0.659564	3.09874	0.212849	3.41388e-22	1413	331.094	1081.91	NA	719	244.333	474.667	NA	NA	1.23111	1:1:1:1:1:1	0.320495(0.356081:0.280405:0.325)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_028948087.2	NG	0.658671	2.56445	0.256847	2.53614e-20	1410	330.601	1079.4	NA	713	239.833	473.167	NA	NA	1.10552	1:1:1:1:1:1	0.316441(0.353378:0.276351:0.319595)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_017186658.2	NG	0.767604	NA	NA	1.07115e-26	1395	327.169	1067.83	NA	777	263.917	513.083	NA	NA	0.353048	1:1:1:1:1:1	0.343468(0.389189:0.292568:0.348649)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008367579.2	NG	0.746517	NA	NA	2.69008e-30	1533	364.269	1168.73	NA	845	292.417	552.583	NA	NA	0.331513	1:1:1:1:1:1	0.35991(0.406757:0.308784:0.364189)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008339686.4	NG	0.716587	2.89249	0.247741	5.25704e-19	1407	332.472	1074.53	NA	740	244.083	495.917	NA	NA	1.23075	1:1:1:1:1:1	0.325(0.370946:0.281081:0.322973)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008361730.3	NG	0.786875	NA	NA	3.15701e-25	1311	307.74	1003.26	NA	738	249.083	488.917	NA	NA	0.36743	1:1:1:1:1:1	0.313964(0.35473:0.268919:0.318243)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_070672292.1	NG	0.741296	NA	NA	3.52027e-18	1053	251.823	801.177	NA	573	195.75	377.25	NA	NA	0.324868	1:1:1:1:1:1	0.28491(0.312838:0.247973:0.293919)	NA	NA	NA	NA
Mdo_XP_008373555.3-Mdo_XP_008341114.2	NG	0.0301815	0.219029	0.137797	7.62273e-23	1596	379.056	1216.94	NA	108	72	36	NA	NA	0.0750336	1:1:1:1:1:1	0.334009(0.377027:0.287838:0.337162)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_017188365.3	NG	0.717007	2.12632	0.337206	2.03369e-14	1332	311.276	1020.72	NA	691	219.75	471.25	NA	NA	1.04635	1:1:1:1:1:1	0.329955(0.356081:0.282432:0.351351)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008374744.1	NG	0.688603	2.36918	0.29065	4.48248e-20	1581	372.487	1208.51	NA	812	267.5	544.5	NA	NA	1.08455	1:1:1:1:1:1	0.371847(0.407432:0.312838:0.39527)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_070681829.1	NG	0.757077	4.41484	0.171485	2.32871e-17	1290	302.618	987.382	NA	697	226.333	470.667	NA	NA	1.61514	1:1:1:1:1:1	0.33018(0.357432:0.283108:0.35)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_070664908.1	NG	0.718693	NA	NA	4.60202e-21	1209	288.48	920.52	NA	648	222.417	425.583	NA	NA	0.308595	1:1:1:1:1:1	0.313514(0.35:0.280405:0.310135)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008338598.2	NG	0.741168	1.96458	0.377266	1.15716e-11	1212	291.093	920.907	NA	636	202.417	433.583	NA	NA	1.035	1:1:1:1:1:1	0.327477(0.361486:0.27973:0.341216)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008386509.1	NG	0.720871	NA	NA	6.70586e-22	1233	293.087	939.913	NA	663	227.667	435.333	NA	NA	0.311815	1:1:1:1:1:1	0.306982(0.335811:0.261486:0.323649)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008350071.2	NG	0.720082	NA	NA	1.12646e-19	1224	291.576	932.424	NA	653	221.417	431.583	NA	NA	0.310331	1:1:1:1:1:1	0.303604(0.336486:0.258108:0.316216)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008345100.2	NG	0.71179	NA	NA	2.1117e-20	1242	298.025	943.975	NA	660	226.083	433.917	NA	NA	0.301037	1:1:1:1:1:1	0.323649(0.366216:0.278378:0.326351)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008360056.2	NG	0.638696	5.7086	0.111883	8.52051e-25	1389	327.829	1061.17	NA	702	245.75	456.25	NA	NA	1.83528	1:1:1:1:1:1	0.341667(0.366892:0.287162:0.370946)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008350864.3	NG	0.675656	NA	NA	1.3345e-25	1524	355.79	1168.21	NA	789	268.75	520.25	NA	NA	0.284461	1:1:1:1:1:1	0.363964(0.397297:0.303378:0.391216)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008360621.3	NG	0.742292	2.85631	0.259878	7.37322e-16	1245	298.738	946.262	NA	665	219.083	445.917	NA	NA	1.24955	1:1:1:1:1:1	0.322973(0.364189:0.27973:0.325)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_028948673.1	NG	0.0517092	0.253346	0.204105	3.98423e-20	1632	384.507	1247.49	NA	145	82.6667	62.3333	NA	NA	0.0992158	1:1:1:1:1:1	0.357207(0.37973:0.299324:0.392568)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008390303.4	NG	0.717346	2.03357	0.352752	1.13182e-13	1350	312.782	1037.22	NA	698	219	479	NA	NA	1.0223	1:1:1:1:1:1	0.332432(0.356081:0.283784:0.357432)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_028948087.2	NG	0.709837	2.17007	0.327103	8.02324e-15	1347	311.944	1035.06	NA	696	221	475	NA	NA	1.048	1:1:1:1:1:1	0.328378(0.353378:0.27973:0.352027)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_017186658.2	NG	0.703756	1.95116	0.360687	9.43172e-15	1440	334.591	1105.41	NA	737	232.333	504.667	NA	NA	0.993595	1:1:1:1:1:1	0.355405(0.389189:0.295946:0.381081)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008367579.2	NG	0.687163	1.95826	0.350905	8.73325e-17	1578	371.274	1206.73	NA	801	258	543	NA	NA	0.986228	1:1:1:1:1:1	0.371847(0.406757:0.312162:0.396622)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008339686.4	NG	0.632564	NA	NA	5.78548e-27	1395	331.789	1063.21	NA	706	251.667	454.333	NA	NA	0.244272	1:1:1:1:1:1	0.336937(0.370946:0.284459:0.355405)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008361730.3	NG	0.698118	6.65575	0.10489	8.88695e-21	1350	313.488	1036.51	NA	706	235.083	470.917	NA	NA	2.08156	1:1:1:1:1:1	0.325901(0.35473:0.272297:0.350676)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_070672292.1	NG	0.600137	3.07317	0.195283	5.36643e-20	1065	252.981	812.019	NA	522	186.583	335.417	NA	NA	1.18758	1:1:1:1:1:1	0.296847(0.312838:0.251351:0.326351)	NA	NA	NA	NA
Mdo_XP_017187244.1-Mdo_XP_008341114.2	NG	0.779496	NA	NA	8.23182e-23	1431	339.329	1091.67	NA	794	264.833	529.167	NA	NA	0.357529	1:1:1:1:1:1	0.345946(0.377027:0.291216:0.369595)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008374744.1	NG	0.73787	NA	NA	1.68106e-20	1437	338.351	1098.65	NA	770	254.083	515.917	NA	NA	0.328678	1:1:1:1:1:1	0.342793(0.382432:0.296622:0.349324)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_070681829.1	NG	0.356122	1.54226	0.23091	1.4104e-32	1386	324.002	1062	NA	513	211.917	301.083	NA	NA	0.633402	1:1:1:1:1:1	0.301126(0.332432:0.266892:0.304054)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_070664908.1	NG	0.547726	1.93568	0.282963	2.09753e-21	1317	312.31	1004.69	NA	607	216.5	390.5	NA	NA	0.876862	1:1:1:1:1:1	0.284459(0.325:0.264189:0.264189)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008338598.2	NG	0.531154	2.70879	0.196086	1.47784e-27	1314	311.867	1002.13	NA	609	227.583	381.417	NA	NA	1.048	1:1:1:1:1:1	0.298423(0.336486:0.263514:0.29527)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008386509.1	NG	0.700838	3.65117	0.191949	6.14472e-19	1287	300.868	986.132	NA	673	223.917	449.083	NA	NA	1.39055	1:1:1:1:1:1	0.277928(0.310811:0.24527:0.277703)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008350071.2	NG	0.704446	2.53384	0.278015	1.12836e-16	1278	299.663	978.337	NA	664	217.083	446.917	NA	NA	1.1334	1:1:1:1:1:1	0.27455(0.311486:0.241892:0.27027)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008345100.2	NG	0.517774	NA	NA	5.33764e-43	1365	323.878	1041.12	NA	649	259.667	389.333	NA	NA	0.157647	1:1:1:1:1:1	0.294595(0.341216:0.262162:0.280405)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008360056.2	NG	0.733556	NA	NA	8.01696e-26	1413	325.333	1087.67	NA	766	257	509	NA	NA	0.334417	1:1:1:1:1:1	0.312613(0.341892:0.270946:0.325)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008350864.3	NG	0.768183	NA	NA	9.33564e-20	1416	328.348	1087.65	NA	772	249.167	522.833	NA	NA	0.358169	1:1:1:1:1:1	0.33491(0.372297:0.287162:0.34527)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008360621.3	NG	0.524586	NA	NA	1.13843e-39	1365	323.321	1041.68	NA	648	254.917	393.083	NA	NA	0.163465	1:1:1:1:1:1	0.293919(0.339189:0.263514:0.279054)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_028948673.1	NG	0.731492	2.38407	0.306825	5.07295e-15	1317	308.86	1008.14	NA	693	222	471	NA	NA	1.11905	1:1:1:1:1:1	0.328153(0.35473:0.283108:0.346622)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008390303.4	NG	0.0767803	0.255248	0.300807	2.99715e-12	1461	337.418	1123.58	NA	155	73	82	NA	NA	0.117997	1:1:1:1:1:1	0.303378(0.331081:0.267568:0.311486)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_028948087.2	NG	0.0824838	0.236434	0.348866	6.65192e-10	1458	337.783	1120.22	NA	156	68.5	87.5	NA	NA	0.11815	1:1:1:1:1:1	0.299324(0.328378:0.263514:0.306081)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_017186658.2	NG	0.739681	NA	NA	2.72543e-20	1293	302.43	990.57	NA	697	231.167	465.833	NA	NA	0.332773	1:1:1:1:1:1	0.326351(0.364189:0.27973:0.335135)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008367579.2	NG	0.747162	NA	NA	6.79757e-25	1431	337.375	1093.63	NA	782	264.667	517.333	NA	NA	0.335248	1:1:1:1:1:1	0.342793(0.381757:0.295946:0.350676)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008339686.4	NG	0.726896	NA	NA	7.66362e-27	1389	322.49	1066.51	NA	753	256.583	496.417	NA	NA	0.325956	1:1:1:1:1:1	0.307883(0.345946:0.268243:0.309459)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008361730.3	NG	0.773837	NA	NA	4.53729e-18	1224	280.392	943.608	NA	671	215.5	455.5	NA	NA	0.367489	1:1:1:1:1:1	0.296847(0.32973:0.256081:0.30473)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_070672292.1	NG	0.740694	NA	NA	1.3007e-18	1062	248.047	813.953	NA	577	193.917	383.083	NA	NA	0.334127	1:1:1:1:1:1	0.267793(0.287838:0.235135:0.280405)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008341114.2	NG	0.654244	NA	NA	3.61843e-25	1392	326.557	1065.44	NA	713	247.917	465.083	NA	NA	0.266166	1:1:1:1:1:1	0.316892(0.352027:0.275:0.323649)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_070681829.1	NG	0.799772	NA	NA	1.80181e-23	1416	335.459	1080.54	NA	797	265.583	531.417	NA	NA	0.373395	1:1:1:1:1:1	0.343018(0.383784:0.297297:0.347973)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_070664908.1	NG	0.707443	NA	NA	1.152e-25	1308	311.782	996.218	NA	702	245.75	456.25	NA	NA	0.300448	1:1:1:1:1:1	0.326351(0.376351:0.294595:0.308108)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008338598.2	NG	0.750624	NA	NA	1.25545e-21	1317	314.688	1002.31	NA	719	243.583	475.417	NA	NA	0.332325	1:1:1:1:1:1	0.340315(0.387838:0.293919:0.339189)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008386509.1	NG	0.748566	NA	NA	1.19892e-21	1275	300.823	974.177	NA	696	234.667	461.333	NA	NA	0.336009	1:1:1:1:1:1	0.31982(0.362162:0.275676:0.321622)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008350071.2	NG	0.725749	NA	NA	4.88216e-22	1266	298.665	967.335	NA	681	231.167	449.833	NA	NA	0.318624	1:1:1:1:1:1	0.316441(0.362838:0.272297:0.314189)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008345100.2	NG	0.700222	NA	NA	3.31631e-24	1344	322.374	1021.63	NA	714	249	465	NA	NA	0.292404	1:1:1:1:1:1	0.336486(0.392568:0.292568:0.324324)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008360056.2	NG	0.297996	1.55721	0.191366	1.69927e-44	1518	355.335	1162.66	NA	519	233.083	285.917	NA	NA	0.592754	1:1:1:1:1:1	0.354505(0.393243:0.301351:0.368919)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008350864.3	NG	0.273379	1.59113	0.171814	2.41939e-54	1689	392.231	1296.77	NA	556	258.917	297.083	NA	NA	0.579397	1:1:1:1:1:1	0.376802(0.423649:0.317568:0.389189)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008360621.3	NG	0.723999	NA	NA	4.96324e-21	1347	322.825	1024.18	NA	720	244.417	475.583	NA	NA	0.310822	1:1:1:1:1:1	0.335811(0.390541:0.293919:0.322973)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_028948673.1	NG	0.696895	2.02073	0.344873	5.53104e-17	1572	372.988	1199.01	NA	805	260.833	544.167	NA	NA	1.011	1:1:1:1:1:1	0.370045(0.406081:0.313514:0.390541)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008390303.4	NG	0.7718	NA	NA	3.82176e-21	1464	341.927	1122.07	NA	802	261.167	540.833	NA	NA	0.357984	1:1:1:1:1:1	0.34527(0.382432:0.297973:0.355405)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_028948087.2	NG	0.770603	NA	NA	2.16275e-23	1461	342.083	1118.92	NA	805	266.167	538.833	NA	NA	0.356029	1:1:1:1:1:1	0.341216(0.37973:0.293919:0.35)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_017186658.2	NG	0.0384948	0.1851	0.207967	7.89446e-16	1653	387.13	1265.87	NA	111	63.5	47.5	NA	NA	0.0728296	1:1:1:1:1:1	0.368243(0.415541:0.310135:0.379054)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008367579.2	NG	0.0394065	0.182224	0.216253	2.42014e-16	1791	423.425	1367.58	NA	121	68.5	52.5	NA	NA	0.0731711	1:1:1:1:1:1	0.384685(0.433108:0.326351:0.394595)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008339686.4	NG	0.290051	2.11946	0.136851	9.21336e-57	1512	359.761	1152.24	NA	531	253.833	277.167	NA	NA	0.725335	1:1:1:1:1:1	0.349775(0.397297:0.298649:0.353378)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008361730.3	NG	0.283761	1.564	0.181433	1.3931e-44	1449	336.86	1112.14	NA	484	221.25	262.75	NA	NA	0.581389	1:1:1:1:1:1	0.338739(0.381081:0.286486:0.348649)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_070672292.1	NG	0.289476	1.41018	0.205275	3.51779e-32	1137	272.977	864.023	NA	381	173.5	207.5	NA	NA	0.558541	1:1:1:1:1:1	0.309685(0.339189:0.265541:0.324324)	NA	NA	NA	NA
Mdo_XP_008374744.1-Mdo_XP_008341114.2	NG	0.756751	NA	NA	3.48273e-27	1536	363.017	1172.98	NA	846	287	559	NA	NA	0.341562	1:1:1:1:1:1	0.358784(0.403378:0.305405:0.367568)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_070664908.1	NG	0.67576	2.33241	0.289726	2.87056e-17	1314	312.611	1001.39	NA	670	224	446	NA	NA	1.06989	1:1:1:1:1:1	0.284685(0.326351:0.264865:0.262838)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008338598.2	NG	0.605996	3.30388	0.183419	3.47186e-24	1314	313.046	1000.95	NA	648	231.917	416.083	NA	NA	1.24874	1:1:1:1:1:1	0.298649(0.337838:0.264189:0.293919)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008386509.1	NG	0.730707	3.55977	0.205268	3.40423e-17	1239	291.083	947.917	NA	659	216.417	442.583	NA	NA	1.39535	1:1:1:1:1:1	0.278153(0.312162:0.245946:0.276351)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008350071.2	NG	0.748537	NA	NA	6.90695e-18	1230	288.885	941.115	NA	664	218.333	445.667	NA	NA	0.337866	1:1:1:1:1:1	0.274775(0.312838:0.242568:0.268919)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008345100.2	NG	0.598308	2.71047	0.22074	1.15531e-23	1338	319.384	1018.62	NA	653	233.083	419.917	NA	NA	1.10249	1:1:1:1:1:1	0.29482(0.342568:0.262838:0.279054)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008360056.2	NG	0.794447	2.71375	0.292749	1.09299e-14	1389	322.77	1066.23	NA	758	235.583	522.417	NA	NA	1.24045	1:1:1:1:1:1	0.312838(0.343243:0.271622:0.323649)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008350864.3	NG	0.808367	3.28852	0.245815	1.0847e-15	1404	326.853	1077.15	NA	775	242.083	532.917	NA	NA	1.38575	1:1:1:1:1:1	0.335135(0.373649:0.287838:0.343919)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008360621.3	NG	0.603323	2.5068	0.240675	1.35808e-22	1338	318.481	1019.52	NA	653	230.417	422.583	NA	NA	1.0564	1:1:1:1:1:1	0.294144(0.340541:0.264189:0.277703)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_028948673.1	NG	0.75337	3.75451	0.200657	5.76088e-17	1275	300.233	974.767	NA	687	223.667	463.333	NA	NA	1.46007	1:1:1:1:1:1	0.328378(0.356081:0.283784:0.34527)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008390303.4	NG	0.356599	1.75856	0.202779	1.11494e-37	1416	327.51	1088.49	NA	531	222.083	308.917	NA	NA	0.680861	1:1:1:1:1:1	0.303604(0.332432:0.268243:0.310135)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_028948087.2	NG	0.381686	1.5921	0.239738	1.21939e-31	1413	327.665	1085.34	NA	541	216.333	324.667	NA	NA	0.662373	1:1:1:1:1:1	0.29955(0.32973:0.264189:0.30473)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_017186658.2	NG	0.825021	NA	NA	5.91462e-20	1275	298.691	976.309	NA	725	236.5	488.5	NA	NA	0.397479	1:1:1:1:1:1	0.326577(0.365541:0.280405:0.333784)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008367579.2	NG	0.810699	NA	NA	4.04293e-22	1413	334.885	1078.12	NA	798	263.75	534.25	NA	NA	0.381559	1:1:1:1:1:1	0.343018(0.383108:0.296622:0.349324)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008339686.4	NG	0.786838	2.5331	0.310623	3.39717e-14	1359	319.46	1039.54	NA	738	231.417	506.583	NA	NA	1.19733	1:1:1:1:1:1	0.308108(0.347297:0.268919:0.308108)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008361730.3	NG	0.755598	4.48564	0.168448	8.44481e-16	1188	273.357	914.643	NA	640	204.5	435.5	NA	NA	1.61388	1:1:1:1:1:1	0.297072(0.331081:0.256757:0.303378)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_070672292.1	NG	0.76076	NA	NA	2.53494e-14	1050	246.339	803.661	NA	569	184.833	384.167	NA	NA	0.347671	1:1:1:1:1:1	0.268018(0.289189:0.235811:0.279054)	NA	NA	NA	NA
Mdo_XP_070681829.1-Mdo_XP_008341114.2	NG	0.685537	NA	NA	2.14621e-23	1371	323.136	1047.86	NA	716	245.167	470.833	NA	NA	0.288267	1:1:1:1:1:1	0.317117(0.353378:0.275676:0.322297)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008338598.2	NG	0.371311	1.63204	0.227513	4.43352e-33	1386	330.885	1055.12	NA	529	220	309	NA	NA	0.67229	1:1:1:1:1:1	0.281982(0.330405:0.261486:0.254054)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008386509.1	NG	0.697469	NA	NA	2.81485e-29	1230	290.172	939.828	NA	664	237.25	426.75	NA	NA	0.297015	1:1:1:1:1:1	0.261486(0.30473:0.243243:0.236486)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008350071.2	NG	0.695004	NA	NA	1.12626e-24	1221	288.531	932.469	NA	650	227.5	422.5	NA	NA	0.294462	1:1:1:1:1:1	0.258108(0.305405:0.239865:0.229054)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008345100.2	NG	0.391938	1.4461	0.271032	1.9274e-27	1392	333.887	1058.11	NA	537	214	323	NA	NA	0.64479	1:1:1:1:1:1	0.278153(0.335135:0.260135:0.239189)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008360056.2	NG	0.759022	NA	NA	5.46348e-23	1338	315.25	1022.75	NA	736	247.75	488.25	NA	NA	0.344573	1:1:1:1:1:1	0.296171(0.335811:0.268919:0.283784)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008350864.3	NG	0.74212	NA	NA	3.89078e-23	1293	303.809	989.191	NA	705	238.917	466.083	NA	NA	0.332784	1:1:1:1:1:1	0.318468(0.366216:0.285135:0.304054)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008360621.3	NG	0.399227	1.39262	0.286672	8.72256e-26	1392	334.321	1057.68	NA	539	211.583	327.417	NA	NA	0.637814	1:1:1:1:1:1	0.277477(0.333108:0.261486:0.237838)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_028948673.1	NG	0.715799	NA	NA	1.10396e-18	1209	289.513	919.487	NA	642	217.917	424.083	NA	NA	0.304926	1:1:1:1:1:1	0.311712(0.348649:0.281081:0.305405)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008390303.4	NG	0.574064	1.69699	0.338283	5.46907e-17	1317	309.053	1007.95	NA	612	207.667	404.333	NA	NA	0.837575	1:1:1:1:1:1	0.286937(0.325:0.265541:0.27027)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_028948087.2	NG	0.590814	1.79075	0.329925	2.19581e-17	1317	310.519	1006.48	NA	623	211.5	411.5	NA	NA	0.873732	1:1:1:1:1:1	0.282883(0.322297:0.261486:0.264865)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_017186658.2	NG	0.73189	NA	NA	2.60149e-19	1170	275.233	894.767	NA	630	211.833	418.167	NA	NA	0.324477	1:1:1:1:1:1	0.30991(0.358108:0.277703:0.293919)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008367579.2	NG	0.707493	NA	NA	3.40633e-22	1308	312.734	995.266	NA	695	239.167	455.833	NA	NA	0.299243	1:1:1:1:1:1	0.326351(0.375676:0.293919:0.309459)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008339686.4	NG	0.748151	NA	NA	6.32922e-23	1299	307.962	991.038	NA	711	241.833	469.167	NA	NA	0.333706	1:1:1:1:1:1	0.291441(0.339865:0.266216:0.268243)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008361730.3	NG	0.677792	NA	NA	6.99463e-24	1095	256.075	838.925	NA	578	203.667	374.333	NA	NA	0.285427	1:1:1:1:1:1	0.280405(0.323649:0.254054:0.263514)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_070672292.1	NG	0.690274	NA	NA	4.28354e-21	1002	236.667	765.333	NA	533	187.667	345.333	NA	NA	0.29104	1:1:1:1:1:1	0.251351(0.281757:0.233108:0.239189)	NA	NA	NA	NA
Mdo_XP_070664908.1-Mdo_XP_008341114.2	NG	0.670274	NA	NA	8.17614e-26	1323	316.37	1006.63	NA	691	244.917	446.083	NA	NA	0.27086	1:1:1:1:1:1	0.30045(0.345946:0.272973:0.282432)	NA	NA	NA	NA
Mdo_XP_008338598.2-Mdo_XP_008386509.1	NG	0.703029	NA	NA	5.52016e-21	1233	292.743	940.257	NA	653	224	429	NA	NA	0.29869	1:1:1:1:1:1	0.27545(0.316216:0.242568:0.267568)	NA	NA	NA	NA
