Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Mdo_XP_008350071.2-Vvin_XP_010652148.1	NG	0.316213	1.17722	0.268609	1.80767e-25	1245	297.044	947.956	NA	421	176.417	244.583	NA	NA	0.52164	1:1:1:1:1:1	0.2976(0.344288:0.262128:0.286385)	NA	NA	NA	NA
Rsim_KAF7153641.1-Vcor_VaccDscaff46-augustus-gene-185.20-mRNA-1	NG	0.0806145	0.166284	0.484799	0.000235709	1260	298.376	961.624	NA	118	44.5	73.5	NA	NA	0.100902	1:1:1:1:1:1	0.289776(0.335681:0.266041:0.267606)	NA	NA	NA	NA
Rsim_KAF7153641.1-Vdar_KAH7864239.1	NG	0.100562	0.183207	0.548897	0.00139701	1260	298.376	961.624	NA	139	48.5	90.5	NA	NA	0.120133	1:1:1:1:1:1	0.33542(0.381847:0.310642:0.313772)	NA	NA	NA	NA
Rsim_KAF7153641.1-Vduc_GWHPDOBL013499	NG	0.0766271	0.184894	0.414438	8.08226e-06	1260	299.024	960.976	NA	119	49	70	NA	NA	0.102321	1:1:1:1:1:1	0.283255(0.328638:0.259781:0.261346)	NA	NA	NA	NA
Rsim_KAF7153641.1-Vmac_vmacro14927-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.105839	0.233935	0.45243	5.97911e-06	1245	294.411	950.589	NA	153	59.1667	93.8333	NA	NA	0.136131	1:1:1:1:1:1	0.329682(0.374022:0.306729:0.308294)	NA	NA	NA	NA
Rsim_KAF7153641.1-Vmic_vmicro00103-RA_Vaccinium_microcarpum_v1	NG	0.0734173	0.180613	0.406489	1.94721e-05	1095	258.549	836.451	NA	100	41.5	58.5	NA	NA	0.0987281	1:1:1:1:1:1	0.263432(0.300469:0.248044:0.241784)	NA	NA	NA	NA
Rsim_KAF7153641.1-Vvin_XP_010652148.1	NG	0.282796	0.957509	0.295345	1.9078e-22	1254	300.03	953.97	NA	387	162.25	224.75	NA	NA	0.444227	1:1:1:1:1:1	0.293949(0.335681:0.265258:0.280908)	NA	NA	NA	NA
Vcor_VaccDscaff46-augustus-gene-185.20-mRNA-1-Vdar_KAH7864239.1	NG	0.0514445	0.0723544	0.711007	0.199048	1326	315.337	1010.66	NA	72	21.75	50.25	NA	NA	0.0564171	1:1:1:1:1:1	0.34507(0.396714:0.318466:0.320031)	NA	NA	NA	NA
Vcor_VaccDscaff46-augustus-gene-185.20-mRNA-1-Vduc_GWHPDOBL013499	NG	0.0126152	0.0270837	0.465787	0.105689	1260	300.746	959.254	NA	20	8	12	NA	NA	0.0160687	1:1:1:1:1:1	0.292906(0.343505:0.267606:0.267606)	NA	NA	NA	NA
Vcor_VaccDscaff46-augustus-gene-185.20-mRNA-1-Vmac_vmacro14927-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0761576	0.120351	0.632797	0.0320614	1311	311.026	999.974	NA	107	34.5833	72.4167	NA	NA	0.0866422	1:1:1:1:1:1	0.339332(0.388889:0.314554:0.314554)	NA	NA	NA	NA
Vcor_VaccDscaff46-augustus-gene-185.20-mRNA-1-Vmic_vmicro00103-RA_Vaccinium_microcarpum_v1	NG	0.0145004	0.0436498	0.332198	0.0091362	1095	259.41	835.59	NA	23	11	12	NA	NA	0.021406	1:1:1:1:1:1	0.273083(0.315336:0.255869:0.248044)	NA	NA	NA	NA
Vcor_VaccDscaff46-augustus-gene-185.20-mRNA-1-Vvin_XP_010652148.1	NG	0.259156	0.982234	0.263844	6.52188e-26	1254	302.096	951.904	NA	374	165.417	208.583	NA	NA	0.43335	1:1:1:1:1:1	0.303599(0.350548:0.273083:0.287167)	NA	NA	NA	NA
Vdar_KAH7864239.1-Vduc_GWHPDOBL013499	NG	0.0357622	0.0498329	0.717643	0.300151	1260	300.746	959.254	NA	48	14.5	33.5	NA	NA	0.0391207	1:1:1:1:1:1	0.33855(0.389671:0.312207:0.313772)	NA	NA	NA	NA
Vdar_KAH7864239.1-Vmac_vmacro14927-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0348114	0.0542685	0.641466	0.0957029	1641	391.583	1249.42	NA	63	20.5	42.5	NA	NA	0.0394543	1:1:1:1:1:1	0.384977(0.435055:0.359155:0.36072)	NA	NA	NA	NA
Vdar_KAH7864239.1-Vmic_vmicro00103-RA_Vaccinium_microcarpum_v1	NG	0.0181869	0.0394533	0.460973	0.0589825	1095	260.189	834.811	NA	25	10	15	NA	NA	0.0232401	1:1:1:1:1:1	0.318727(0.361502:0.300469:0.29421)	NA	NA	NA	NA
Vdar_KAH7864239.1-Vvin_XP_010652148.1	NG	0.285845	0.986333	0.289806	3.99801e-23	1254	302.096	951.904	NA	392	165.75	226.25	NA	NA	0.454597	1:1:1:1:1:1	0.349244(0.396714:0.317684:0.333333)	NA	NA	NA	NA
Vduc_GWHPDOBL013499-Vmac_vmacro14927-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.0497763	0.0906211	0.54928	0.0139949	1245	296.781	948.219	NA	71	25.3333	45.6667	NA	NA	0.0595128	1:1:1:1:1:1	0.332812(0.381847:0.308294:0.308294)	NA	NA	NA	NA
Vduc_GWHPDOBL013499-Vmic_vmicro00103-RA_Vaccinium_microcarpum_v1	NG	0.0145118	0.0517327	0.280514	0.00182747	1095	260.058	834.942	NA	25	13	12	NA	NA	0.0233516	1:1:1:1:1:1	0.266562(0.308294:0.249609:0.241784)	NA	NA	NA	NA
Vduc_GWHPDOBL013499-Vvin_XP_010652148.1	NG	0.26309	0.984019	0.267362	2.0047e-25	1254	302.743	951.257	NA	377	165.917	211.083	NA	NA	0.437138	1:1:1:1:1:1	0.297079(0.343505:0.266823:0.280908)	NA	NA	NA	NA
Vmac_vmacro14927-RA_Vaccinium_macrocarpon_Stevens_v1-Vmic_vmicro00103-RA_Vaccinium_microcarpum_v1	NG	0.00239502	0.0116916	0.204849	0.0882792	1095	258.599	836.401	NA	5	3	2	NA	NA	0.00459054	1:1:1:1:1:1	0.312989(0.353678:0.296557:0.288732)	NA	NA	NA	NA
Vmac_vmacro14927-RA_Vaccinium_macrocarpon_Stevens_v1-Vvin_XP_010652148.1	NG	0.292222	1.04847	0.278713	1.59623e-24	1239	297.959	941.041	NA	396	168.25	227.75	NA	NA	0.474088	1:1:1:1:1:1	0.343505(0.388889:0.313772:0.327856)	NA	NA	NA	NA
Vmic_vmicro00103-RA_Vaccinium_microcarpum_v1-Vvin_XP_010652148.1	NG	0.270277	1.01417	0.266501	1.05906e-22	1089	260.94	828.06	NA	333	145.083	187.917	NA	NA	0.448525	1:1:1:1:1:1	0.277256(0.315336:0.255086:0.261346)	NA	NA	NA	NA
