Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Csin_XP_028070300.2-Mdo_XP_008390303.4	NG	0.298948	2.26562	0.13195	2.66114e-53	1443	330.329	1112.67	NA	510	235.667	274.333	NA	NA	0.749155	1:1:1:1:1:1	0.203526(0.217657:0.18007:0.21285)	NA	NA	NA	NA
Csin_XP_028070300.2-Mdo_XP_028948087.2	NG	0.298325	1.97453	0.151087	1.49322e-49	1440	330.179	1109.82	NA	503	229.833	273.167	NA	NA	0.682663	1:1:1:1:1:1	0.200903(0.215909:0.177448:0.209353)	NA	NA	NA	NA
Csin_XP_028070300.2-Rsim_KAF7152173.1	NG	0.191011	0.783659	0.243742	7.43577e-30	1443	329.597	1113.4	NA	348	160.25	187.75	NA	NA	0.326378	1:1:1:1:1:1	0.198572(0.211976:0.174825:0.208916)	NA	NA	NA	NA
Csin_XP_028070300.2-Rsim_KAF7150614.1	NG	0.325127	2.20485	0.14746	3.1222e-48	1446	330.357	1115.64	NA	529	234.667	294.333	NA	NA	0.754573	1:1:1:1:1:1	0.196096(0.215472:0.176136:0.196678)	NA	NA	NA	NA
Csin_XP_028070300.2-Rsim_KAF7139285.1	NG	0.182166	0.640576	0.284378	1.29558e-21	1359	313.019	1045.98	NA	304	134.833	169.167	NA	NA	0.287752	1:1:1:1:1:1	0.187646(0.206731:0.17264:0.183566)	NA	NA	NA	NA
Csin_XP_028070300.2-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.185313	0.678004	0.273321	4.27495e-23	1359	311.455	1047.54	NA	311	139	172	NA	NA	0.298228	1:1:1:1:1:1	0.189394(0.208042:0.173077:0.187063)	NA	NA	NA	NA
Csin_XP_028070300.2-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.323708	2.18236	0.148329	9.26274e-51	1500	344.316	1155.68	NA	548	244.167	303.833	NA	NA	0.750351	1:1:1:1:1:1	0.292686(0.324738:0.267483:0.285839)	NA	NA	NA	NA
Csin_XP_028070300.2-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.198341	0.779149	0.254561	4.66262e-28	1443	330.336	1112.66	NA	354	160.083	193.917	NA	NA	0.331301	1:1:1:1:1:1	0.200175(0.214161:0.174825:0.211538)	NA	NA	NA	NA
Csin_XP_028070300.2-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.305305	1.81429	0.168278	1.40323e-45	1413	325.164	1087.84	NA	495	222.167	272.833	NA	NA	0.652557	1:1:1:1:1:1	0.282197(0.309003:0.261364:0.276224)	NA	NA	NA	NA
Csin_XP_028070300.2-Vdar_KAH7859503.1	NG	0.200081	0.777729	0.257264	8.25506e-28	1443	329.302	1113.7	NA	355	159.417	195.583	NA	NA	0.331904	1:1:1:1:1:1	0.220862(0.236888:0.197115:0.228584)	NA	NA	NA	NA
Csin_XP_028070300.2-Vduc_GWHPDOBL006900	NG	0.300402	1.83788	0.16345	2.87349e-46	1413	324.913	1088.09	NA	492	222.667	269.333	NA	NA	0.653937	1:1:1:1:1:1	0.217803(0.233829:0.200175:0.219406)	NA	NA	NA	NA
Csin_XP_028070300.2-Vduc_GWHPDOBL010431	NG	0.183629	0.703496	0.261024	6.509e-25	1359	312.198	1046.8	NA	313	142.5	170.5	NA	NA	0.303056	1:1:1:1:1:1	0.190268(0.208479:0.172203:0.190122)	NA	NA	NA	NA
Csin_XP_028070300.2-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.198399	0.788333	0.251668	5.0605e-25	1251	286.81	964.19	NA	308	139.917	168.083	NA	NA	0.33365	1:1:1:1:1:1	0.186772(0.199738:0.166084:0.194493)	NA	NA	NA	NA
Csin_XP_028070300.2-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.302375	1.93401	0.156346	5.97066e-48	1413	324.992	1088.01	NA	496	225.25	270.75	NA	NA	0.677653	1:1:1:1:1:1	0.205857(0.225962:0.184003:0.207605)	NA	NA	NA	NA
Csin_XP_028070300.2-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.303877	1.87388	0.162165	2.53812e-46	1413	326.024	1086.98	NA	496	224.417	271.583	NA	NA	0.666126	1:1:1:1:1:1	0.212413(0.228147:0.195367:0.213724)	NA	NA	NA	NA
Csin_XP_028070300.2-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.237812	0.748058	0.317906	2.05451e-19	1344	308.247	1035.75	NA	357	145.917	211.083	NA	NA	0.354837	1:1:1:1:1:1	0.187646(0.204108:0.170892:0.187937)	NA	NA	NA	NA
Csin_XP_028070300.2-Vvin_XP_002273129.3	NG	0.278492	1.41086	0.197392	1.37517e-39	1365	323.665	1041.33	NA	448	205.75	242.25	NA	NA	0.546995	1:1:1:1:1:1	0.196096(0.211976:0.179196:0.197115)	NA	NA	NA	NA
Csin_XP_028070300.2-Vvin_XP_002264499.1	NG	0.250193	1.06037	0.235949	7.97986e-34	1455	336.656	1118.34	NA	429	191.083	237.917	NA	NA	0.437652	1:1:1:1:1:1	0.200758(0.215909:0.183566:0.202797)	NA	NA	NA	NA
Csin_XP_028116915.2-Csin_XP_028104754.1	NG	0.285492	2.0349	0.140298	4.11662e-52	1422	324.881	1097.12	NA	488	227.5	260.5	NA	NA	0.685174	1:1:1:1:1:1	0.183275(0.204983:0.163462:0.181381)	NA	NA	NA	NA
Csin_XP_028116915.2-Mdo_XP_017188365.3	NG	0.30044	1.27212	0.236172	1.36572e-33	1431	330.906	1100.09	NA	475	202.667	272.333	NA	NA	0.525132	1:1:1:1:1:1	0.191142(0.208916:0.16958:0.19493)	NA	NA	NA	NA
Csin_XP_028116915.2-Mdo_XP_008390303.4	NG	0.304166	1.43277	0.212292	6.77883e-38	1449	330.866	1118.13	NA	491	211.417	279.583	NA	NA	0.561873	1:1:1:1:1:1	0.192745(0.208916:0.170455:0.198864)	NA	NA	NA	NA
Csin_XP_028116915.2-Mdo_XP_028948087.2	NG	0.309028	1.39288	0.221862	4.08114e-36	1446	331.271	1114.73	NA	492	209.667	282.333	NA	NA	0.557334	1:1:1:1:1:1	0.190122(0.207168:0.167832:0.195367)	NA	NA	NA	NA
Csin_XP_028116915.2-Rsim_KAF7152173.1	NG	0.152839	0.653634	0.233829	6.41777e-29	1449	331.033	1117.97	NA	299	144.417	154.583	NA	NA	0.267248	1:1:1:1:1:1	0.187791(0.203234:0.16521:0.19493)	NA	NA	NA	NA
Csin_XP_028116915.2-Rsim_KAF7150614.1	NG	0.327653	1.84495	0.177594	1.06427e-42	1437	329.485	1107.52	NA	520	226	294	NA	NA	0.67555	1:1:1:1:1:1	0.185315(0.206731:0.166521:0.182692)	NA	NA	NA	NA
Csin_XP_028116915.2-Rsim_KAF7139285.1	NG	0.174053	0.661212	0.263233	1.32872e-24	1365	316.709	1048.29	NA	302	139.167	162.833	NA	NA	0.287084	1:1:1:1:1:1	0.176865(0.19799:0.163024:0.16958)	NA	NA	NA	NA
Csin_XP_028116915.2-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.179789	0.690008	0.260561	6.79866e-25	1365	315.146	1049.85	NA	310	142.167	167.833	NA	NA	0.297587	1:1:1:1:1:1	0.178613(0.199301:0.163462:0.173077)	NA	NA	NA	NA
Csin_XP_028116915.2-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.305667	1.50557	0.203024	1.76514e-39	1428	330.253	1097.75	NA	490	214.417	275.583	NA	NA	0.583169	1:1:1:1:1:1	0.281906(0.315997:0.257867:0.271853)	NA	NA	NA	NA
Csin_XP_028116915.2-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.163358	0.662775	0.246476	3.99863e-27	1449	331.772	1117.23	NA	310	146	164	NA	NA	0.277708	1:1:1:1:1:1	0.189394(0.20542:0.16521:0.197552)	NA	NA	NA	NA
Csin_XP_028116915.2-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.307889	1.44487	0.213092	2.45847e-37	1428	330.729	1097.27	NA	489	211.917	277.083	NA	NA	0.571217	1:1:1:1:1:1	0.271416(0.300262:0.251748:0.262238)	NA	NA	NA	NA
Csin_XP_028116915.2-Vdar_KAH7859503.1	NG	0.17099	0.674279	0.253589	5.27333e-27	1461	334.435	1126.56	NA	321	148.75	172.25	NA	NA	0.286197	1:1:1:1:1:1	0.210082(0.228147:0.1875:0.214598)	NA	NA	NA	NA
Csin_XP_028116915.2-Vduc_GWHPDOBL006900	NG	0.303349	1.44145	0.210448	1.35231e-37	1416	326.822	1089.18	NA	481	209.25	271.75	NA	NA	0.566029	1:1:1:1:1:1	0.207022(0.225087:0.190559:0.20542)	NA	NA	NA	NA
Csin_XP_028116915.2-Vduc_GWHPDOBL010431	NG	0.181348	0.678176	0.267406	8.86785e-24	1365	315.888	1049.11	NA	310	141	169	NA	NA	0.296324	1:1:1:1:1:1	0.179487(0.199738:0.162587:0.176136)	NA	NA	NA	NA
Csin_XP_028116915.2-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.166294	0.643615	0.258375	1.6614e-22	1257	288.167	968.833	NA	269	124.5	144.5	NA	NA	0.27572	1:1:1:1:1:1	0.175991(0.190997:0.156469:0.180507)	NA	NA	NA	NA
Csin_XP_028116915.2-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.302675	1.45143	0.208535	5.75663e-38	1416	326.862	1089.14	NA	481	209.75	271.25	NA	NA	0.567849	1:1:1:1:1:1	0.195076(0.21722:0.174388:0.193619)	NA	NA	NA	NA
Csin_XP_028116915.2-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.303488	1.45152	0.209082	6.74344e-38	1416	327.894	1088.11	NA	482	210.417	271.583	NA	NA	0.569332	1:1:1:1:1:1	0.201632(0.219406:0.185752:0.199738)	NA	NA	NA	NA
Csin_XP_028116915.2-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.23466	0.749543	0.313071	3.29746e-20	1350	311.936	1038.06	NA	357	147.833	209.167	NA	NA	0.353631	1:1:1:1:1:1	0.176865(0.195367:0.161276:0.173951)	NA	NA	NA	NA
Csin_XP_028116915.2-Vvin_XP_002273129.3	NG	0.290844	1.02752	0.283053	2.13376e-25	1353	319.822	1033.18	NA	428	178.917	249.083	NA	NA	0.46498	1:1:1:1:1:1	0.185315(0.203234:0.16958:0.183129)	NA	NA	NA	NA
Csin_XP_028116915.2-Vvin_XP_002264499.1	NG	0.244171	1.06951	0.228302	1.63087e-35	1461	339.007	1121.99	NA	427	193.167	233.833	NA	NA	0.435681	1:1:1:1:1:1	0.189977(0.207168:0.173951:0.188811)	NA	NA	NA	NA
Csin_XP_028104754.1-Mdo_XP_017188365.3	NG	0.249996	1.27072	0.196736	1.04406e-39	1395	321.38	1073.62	NA	425	196.75	228.25	NA	NA	0.48515	1:1:1:1:1:1	0.186772(0.210227:0.166084:0.184003)	NA	NA	NA	NA
Csin_XP_028104754.1-Mdo_XP_008390303.4	NG	0.260242	1.19249	0.218234	3.02484e-36	1425	325.208	1099.79	NA	436	194.167	241.833	NA	NA	0.472996	1:1:1:1:1:1	0.188374(0.210227:0.166958:0.187937)	NA	NA	NA	NA
Csin_XP_028104754.1-Mdo_XP_028948087.2	NG	0.263266	1.26024	0.208902	4.00626e-38	1422	325.269	1096.73	NA	442	198.5	243.5	NA	NA	0.491314	1:1:1:1:1:1	0.185752(0.208479:0.164336:0.184441)	NA	NA	NA	NA
Csin_XP_028104754.1-Rsim_KAF7152173.1	NG	0.272138	NA	NA	5.76742e-66	1413	324.196	1088.8	NA	492	243.5	248.5	NA	NA	NA	1:1:1:1:1:1	0.183421(0.204545:0.161713:0.184003)	NA	NA	NA	NA
Csin_XP_028104754.1-Rsim_KAF7150614.1	NG	0.14658	0.558133	0.262626	2.51028e-23	1446	331.931	1114.07	NA	279	130.667	148.333	NA	NA	0.241052	1:1:1:1:1:1	0.180944(0.208042:0.163024:0.171766)	NA	NA	NA	NA
Csin_XP_028104754.1-Rsim_KAF7139285.1	NG	0.258902	1.6778	0.154311	8.19135e-48	1344	309.862	1034.14	NA	434	207.583	226.417	NA	NA	0.586031	1:1:1:1:1:1	0.172494(0.199301:0.159528:0.158654)	NA	NA	NA	NA
Csin_XP_028104754.1-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.272602	1.55631	0.175159	4.92407e-43	1344	308.51	1035.49	NA	439	202.333	236.667	NA	NA	0.567273	1:1:1:1:1:1	0.174242(0.200612:0.159965:0.16215)	NA	NA	NA	NA
Csin_XP_028104754.1-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.136418	0.601676	0.226729	4.23197e-28	1428	328.294	1099.71	NA	273	135.833	137.167	NA	NA	0.243379	1:1:1:1:1:1	0.277535(0.317308:0.254371:0.260927)	NA	NA	NA	NA
Csin_XP_028104754.1-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.29033	2.34597	0.123757	1.00051e-54	1413	325.016	1087.98	NA	495	233.083	261.917	NA	NA	0.763163	1:1:1:1:1:1	0.185023(0.206731:0.161713:0.186626)	NA	NA	NA	NA
Csin_XP_028104754.1-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.134812	0.584309	0.23072	1.47864e-27	1428	328.505	1099.49	NA	269	133.333	135.667	NA	NA	0.238217	1:1:1:1:1:1	0.267045(0.301573:0.248252:0.251311)	NA	NA	NA	NA
Csin_XP_028104754.1-Vdar_KAH7859503.1	NG	0.294966	2.70794	0.108926	1.04506e-56	1413	323.981	1089.02	NA	502	236.417	265.583	NA	NA	0.848228	1:1:1:1:1:1	0.205711(0.229458:0.184003:0.203671)	NA	NA	NA	NA
Csin_XP_028104754.1-Vduc_GWHPDOBL006900	NG	0.125589	0.581565	0.21595	5.93217e-29	1428	328.294	1099.71	NA	260	132.833	127.167	NA	NA	0.230417	1:1:1:1:1:1	0.202652(0.226399:0.187063:0.194493)	NA	NA	NA	NA
Csin_XP_028104754.1-Vduc_GWHPDOBL010431	NG	0.267055	1.57471	0.16959	3.87315e-44	1344	309.213	1034.79	NA	436	203.5	232.5	NA	NA	0.567906	1:1:1:1:1:1	0.175117(0.201049:0.159091:0.16521)	NA	NA	NA	NA
Csin_XP_028104754.1-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.279277	3.01278	0.0926975	6.14935e-53	1221	280.721	940.279	NA	426	206.75	219.25	NA	NA	0.907741	1:1:1:1:1:1	0.17162(0.192308:0.152972:0.16958)	NA	NA	NA	NA
Csin_XP_028104754.1-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.134222	0.562318	0.238693	9.86308e-26	1428	328.161	1099.84	NA	265	129.833	135.167	NA	NA	0.2326	1:1:1:1:1:1	0.190705(0.218531:0.170892:0.182692)	NA	NA	NA	NA
Csin_XP_028104754.1-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.135994	0.550146	0.247197	7.76524e-25	1428	329.194	1098.81	NA	265	128.333	136.667	NA	NA	0.231468	1:1:1:1:1:1	0.197261(0.220717:0.182255:0.188811)	NA	NA	NA	NA
Csin_XP_028104754.1-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.333172	1.7505	0.190329	7.21883e-38	1329	304.878	1024.12	NA	482	206.5	275.5	NA	NA	0.658313	1:1:1:1:1:1	0.172494(0.196678:0.15778:0.163024)	NA	NA	NA	NA
Csin_XP_028104754.1-Vvin_XP_002273129.3	NG	0.238577	0.898173	0.265625	9.08617e-27	1332	315.791	1016.21	NA	373	165.333	207.667	NA	NA	0.394955	1:1:1:1:1:1	0.180944(0.204545:0.166084:0.172203)	NA	NA	NA	NA
Csin_XP_028104754.1-Vvin_XP_002264499.1	NG	0.271136	1.51782	0.178634	5.09111e-45	1437	333.138	1103.86	NA	468	216.833	251.167	NA	NA	0.560153	1:1:1:1:1:1	0.185606(0.208479:0.170455:0.177885)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_008390303.4	NG	0.0767803	0.255248	0.300807	2.99715e-12	1461	337.418	1123.58	NA	155	73	82	NA	NA	0.117997	1:1:1:1:1:1	0.196241(0.214161:0.173077:0.201486)	NA	NA	NA	NA
Mdo_XP_017188365.3-Mdo_XP_028948087.2	NG	0.0824838	0.236434	0.348866	6.65192e-10	1458	337.783	1120.22	NA	156	68.5	87.5	NA	NA	0.11815	1:1:1:1:1:1	0.193619(0.212413:0.170455:0.19799)	NA	NA	NA	NA
Mdo_XP_017188365.3-Rsim_KAF7152173.1	NG	0.294726	1.50279	0.196119	1.25094e-40	1431	331.342	1099.66	NA	483	215	268	NA	NA	0.574449	1:1:1:1:1:1	0.191288(0.208479:0.167832:0.197552)	NA	NA	NA	NA
Mdo_XP_017188365.3-Rsim_KAF7150614.1	NG	0.280648	1.2182	0.23038	1.61462e-34	1425	329.759	1095.24	NA	455	198.583	256.417	NA	NA	0.497606	1:1:1:1:1:1	0.188811(0.211976:0.169143:0.185315)	NA	NA	NA	NA
Mdo_XP_017188365.3-Rsim_KAF7139285.1	NG	0.284376	1.76716	0.160923	1.79585e-45	1332	313.736	1018.26	NA	454	213	241	NA	NA	0.633626	1:1:1:1:1:1	0.180361(0.203234:0.165647:0.172203)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.290393	1.90479	0.152454	5.02107e-47	1332	311.701	1020.3	NA	461	215.333	245.667	NA	NA	0.668177	1:1:1:1:1:1	0.18211(0.204545:0.166084:0.175699)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.267971	1.22171	0.219341	6.8923e-36	1404	324.82	1079.18	NA	439	195.833	243.167	NA	NA	0.488622	1:1:1:1:1:1	0.285402(0.321241:0.26049:0.274476)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.309606	1.27009	0.243768	3.65599e-32	1428	331.38	1096.62	NA	481	202.833	278.167	NA	NA	0.532494	1:1:1:1:1:1	0.19289(0.210664:0.167832:0.200175)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.277569	1.18329	0.234574	3.3829e-33	1404	325.68	1078.32	NA	444	193.833	250.167	NA	NA	0.487664	1:1:1:1:1:1	0.274913(0.305507:0.254371:0.26486)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vdar_KAH7859503.1	NG	0.313399	1.29703	0.241627	1.82844e-32	1428	330.386	1097.61	NA	485	203.833	281.167	NA	NA	0.540976	1:1:1:1:1:1	0.213578(0.233392:0.190122:0.21722)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vduc_GWHPDOBL006900	NG	0.264757	1.19577	0.221412	9.33632e-36	1404	325.124	1078.88	NA	435	194.333	240.667	NA	NA	0.48035	1:1:1:1:1:1	0.210519(0.230332:0.193182:0.208042)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vduc_GWHPDOBL010431	NG	0.286328	1.84587	0.155118	1.1747e-46	1332	312.44	1019.56	NA	457	214.333	242.667	NA	NA	0.652141	1:1:1:1:1:1	0.182984(0.204983:0.16521:0.178759)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.306814	1.38051	0.222247	4.20394e-31	1236	286.861	949.139	NA	420	181	239	NA	NA	0.556006	1:1:1:1:1:1	0.179487(0.196241:0.159091:0.183129)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.276174	1.19987	0.230169	5.54476e-34	1404	325.508	1078.49	NA	444	194.833	249.167	NA	NA	0.490327	1:1:1:1:1:1	0.198572(0.222465:0.17701:0.196241)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.273487	1.21142	0.225757	2.98878e-35	1404	326.196	1077.8	NA	443	196	247	NA	NA	0.4914	1:1:1:1:1:1	0.205128(0.22465:0.188374:0.20236)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.350935	1.6687	0.210304	2.79141e-34	1317	308.446	1008.55	NA	489	206.333	282.667	NA	NA	0.659561	1:1:1:1:1:1	0.180361(0.200612:0.163899:0.176573)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vvin_XP_002273129.3	NG	0.236846	0.904739	0.261783	2.86259e-27	1335	319.045	1015.96	NA	374	167.667	206.333	NA	NA	0.396462	1:1:1:1:1:1	0.188811(0.208479:0.172203:0.185752)	NA	NA	NA	NA
Mdo_XP_017188365.3-Vvin_XP_002264499.1	NG	0.29075	1.36678	0.212725	2.31615e-38	1434	336.239	1097.76	NA	476	211.417	264.583	NA	NA	0.543054	1:1:1:1:1:1	0.193473(0.212413:0.176573:0.191434)	NA	NA	NA	NA
Mdo_XP_008390303.4-Mdo_XP_028948087.2	NG	0.0693877	0.145025	0.478454	0.000260547	1488	341.258	1146.74	NA	121	45	76	NA	NA	0.0867344	1:1:1:1:1:1	0.195221(0.212413:0.171329:0.201923)	NA	NA	NA	NA
Mdo_XP_008390303.4-Rsim_KAF7152173.1	NG	0.300341	1.72725	0.173884	7.42922e-45	1443	331.837	1111.16	NA	499	224	275	NA	NA	0.628476	1:1:1:1:1:1	0.19289(0.208479:0.168706:0.201486)	NA	NA	NA	NA
Mdo_XP_008390303.4-Rsim_KAF7150614.1	NG	0.290499	1.3331	0.217912	5.14001e-37	1455	333.627	1121.37	NA	478	207.917	270.083	NA	NA	0.529564	1:1:1:1:1:1	0.190414(0.211976:0.170017:0.189248)	NA	NA	NA	NA
Mdo_XP_008390303.4-Rsim_KAF7139285.1	NG	0.295852	1.77927	0.166277	2.73399e-44	1356	315.661	1040.34	NA	469	214.667	254.333	NA	NA	0.641175	1:1:1:1:1:1	0.181964(0.203234:0.166521:0.176136)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.305932	1.70746	0.179174	5.74193e-42	1356	313.757	1042.24	NA	473	211.167	261.833	NA	NA	0.630224	1:1:1:1:1:1	0.183712(0.204545:0.166958:0.179633)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.291712	1.29525	0.225217	3.67968e-35	1434	329.205	1104.8	NA	470	203	267	NA	NA	0.522096	1:1:1:1:1:1	0.287005(0.321241:0.261364:0.278409)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vcor_VaccDscaff37-snap-gene-141.39-mRNA-1	NG	0.31084	1.47391	0.210894	8.2958e-38	1440	331.831	1108.17	NA	496	214	282	NA	NA	0.578857	1:1:1:1:1:1	0.194493(0.210664:0.168706:0.204108)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vcor_VaccDscaff28-snap-gene-4.47-mRNA-1	NG	0.29256	1.28102	0.22838	4.57327e-35	1434	329.76	1104.24	NA	470	202.5	267.5	NA	NA	0.519865	1:1:1:1:1:1	0.276515(0.305507:0.255245:0.268794)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vdar_KAH7859503.1	NG	0.314584	1.51074	0.208233	3.95456e-38	1440	330.799	1109.2	NA	500	215	285	NA	NA	0.589366	1:1:1:1:1:1	0.215181(0.233392:0.190997:0.221154)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vduc_GWHPDOBL006900	NG	0.28661	1.27558	0.22469	2.18165e-35	1434	329.205	1104.8	NA	465	201.833	263.167	NA	NA	0.513649	1:1:1:1:1:1	0.212121(0.230332:0.194056:0.211976)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vduc_GWHPDOBL010431	NG	0.304038	1.77219	0.17156	3.66161e-43	1356	314.497	1041.5	NA	474	213.667	260.333	NA	NA	0.644547	1:1:1:1:1:1	0.184586(0.204983:0.166084:0.182692)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vmac_vmacro12658-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.304375	1.47577	0.206248	9.91913e-34	1248	288.04	959.96	NA	426	185.833	240.167	NA	NA	0.574734	1:1:1:1:1:1	0.18109(0.196241:0.159965:0.187063)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vmac_vmacro11518-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.290668	1.3249	0.219388	2.52687e-36	1434	329.416	1104.58	NA	471	204.833	266.167	NA	NA	0.528251	1:1:1:1:1:1	0.200175(0.222465:0.177885:0.200175)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vmic_vmicro01063-RA_Vaccinium_microcarpum_v1	NG	0.288667	1.29433	0.223025	5.52796e-36	1434	330.104	1103.9	NA	468	203.5	264.5	NA	NA	0.520168	1:1:1:1:1:1	0.206731(0.22465:0.189248:0.206294)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vmic_vmicro05697-RA_Vaccinium_microcarpum_v1	NG	0.371399	1.71254	0.216871	4.16298e-33	1341	310.546	1030.45	NA	511	209.167	301.833	NA	NA	0.681977	1:1:1:1:1:1	0.181964(0.200612:0.164773:0.180507)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vvin_XP_002273129.3	NG	0.24966	0.884935	0.282122	4.17988e-25	1365	322.733	1042.27	NA	389	167.667	221.333	NA	NA	0.399861	1:1:1:1:1:1	0.190414(0.208479:0.173077:0.189685)	NA	NA	NA	NA
Mdo_XP_008390303.4-Vvin_XP_002264499.1	NG	0.302844	1.38648	0.218427	2.4671e-37	1464	340.237	1123.76	NA	495	215	280	NA	NA	0.554684	1:1:1:1:1:1	0.195076(0.212413:0.177448:0.195367)	NA	NA	NA	NA
Mdo_XP_028948087.2-Rsim_KAF7152173.1	NG	0.296936	1.4997	0.197997	7.17838e-41	1440	332.07	1107.93	NA	487	215.333	271.667	NA	NA	0.574299	1:1:1:1:1:1	0.190268(0.206731:0.166084:0.19799)	NA	NA	NA	NA
Mdo_XP_028948087.2-Rsim_KAF7150614.1	NG	0.300915	1.36562	0.220351	1.46994e-36	1452	333.821	1118.18	NA	487	209.833	277.167	NA	NA	0.545695	1:1:1:1:1:1	0.187791(0.210227:0.167395:0.185752)	NA	NA	NA	NA
Mdo_XP_028948087.2-Rsim_KAF7139285.1	NG	0.301997	1.73054	0.17451	1.20163e-42	1353	315.511	1037.49	NA	471	213.083	257.917	NA	NA	0.635125	1:1:1:1:1:1	0.179341(0.201486:0.163899:0.17264)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vcor_VaccDscaff22-augustus-gene-3.23-mRNA-1	NG	0.317546	1.8378	0.172786	6.88531e-42	1353	313.607	1039.39	NA	484	214.917	269.083	NA	NA	0.66992	1:1:1:1:1:1	0.18109(0.202797:0.164336:0.176136)	NA	NA	NA	NA
Mdo_XP_028948087.2-Vcor_VaccDscaff49-snap-gene-9.64-mRNA-1	NG	0.300045	1.30545	0.22984	1.7054e-34	1431	329.054	1101.95	NA	476	203.5	272.5	NA	NA	0.531235	1:1:1:1:1:1	0.284382(0.319493:0.258741:0.274913)	NA	NA	NA	NA
