Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Aer_XP_057510152.1-Aer_XP_057461131.1	NG	0.67218	2.38937	0.281321	5.66497e-17	1239	294.394	944.606	NA	631	211.667	419.333	NA	NA	1.08019	1:1:1:1:1:1	0.287101(0.312067:0.260749:0.288488)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057463197.1	NG	0.263599	1.54075	0.171084	6.39924e-45	1365	321.166	1043.83	NA	442	210	232	NA	NA	0.564096	1:1:1:1:1:1	0.30675(0.330791:0.277393:0.312067)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057463337.1	NG	0.767922	2.36218	0.32509	6.57831e-14	1323	316.804	1006.2	NA	711	227.417	483.583	NA	NA	1.14968	1:1:1:1:1:1	0.333102(0.35853:0.292649:0.348128)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057462256.1	NG	0.786245	NA	NA	5.23694e-18	1404	329.116	1074.88	NA	771	247.417	523.583	NA	NA	0.367525	1:1:1:1:1:1	0.33264(0.368239:0.299584:0.330097)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057466883.1	NG	0.534101	NA	NA	8.27528e-31	1341	311.039	1029.96	NA	627	233.5	393.5	NA	NA	0.178273	1:1:1:1:1:1	0.305363(0.341193:0.271845:0.303051)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057473816.1	NG	0.632569	NA	NA	3.62946e-24	1230	294.332	935.668	NA	623	223.167	399.833	NA	NA	0.241904	1:1:1:1:1:1	0.290569(0.319001:0.263523:0.289182)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057480547.1	NG	0.720799	2.02202	0.356476	1.12075e-14	1434	338.03	1095.97	NA	744	236.417	507.583	NA	NA	1.02753	1:1:1:1:1:1	0.343273(0.377947:0.303051:0.348821)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057480549.1	NG	0.70504	2.28061	0.309145	9.78138e-15	1233	289.62	943.38	NA	638	206.833	431.167	NA	NA	1.07513	1:1:1:1:1:1	0.314609(0.346741:0.274619:0.322469)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057481773.1	NG	0.813066	NA	NA	4.90317e-19	1410	330.436	1079.56	NA	789	253.167	535.833	NA	NA	0.38817	1:1:1:1:1:1	0.371012(0.39043:0.320388:0.402219)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057481774.1	NG	0.813066	NA	NA	4.90317e-19	1410	330.436	1079.56	NA	789	253.167	535.833	NA	NA	0.38817	1:1:1:1:1:1	0.363153(0.380721:0.31484:0.393897)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057484025.1	NG	0.65213	2.10737	0.309452	3.08672e-16	1239	294.394	944.606	NA	619	207.5	411.5	NA	NA	0.997904	1:1:1:1:1:1	0.285483(0.313454:0.259362:0.283634)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057483129.1	NG	0.549487	4.00394	0.137237	7.89856e-29	1314	311.496	1002.5	NA	623	232.5	390.5	NA	NA	1.3684	1:1:1:1:1:1	0.30675(0.336338:0.275312:0.308599)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057483564.1	NG	0.533973	NA	NA	1.1991e-37	1350	321.396	1028.6	NA	644	251.083	392.917	NA	NA	0.168778	1:1:1:1:1:1	0.31276(0.332871:0.28294:0.322469)	NA	NA	NA	NA
Aer_XP_057510152.1-Aer_XP_057486393.1	NG	0.727154	2.98297	0.243768	1.04721e-18	1434	338	1096	NA	759	248.75	510.25	NA	NA	1.25886	1:1:1:1:1:1	0.341193(0.377947:0.303051:0.34258)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057510948.1	NG	0.748662	2.70843	0.27642	6.15463e-17	1440	339.735	1100.27	NA	769	247.917	521.083	NA	NA	1.21102	1:1:1:1:1:1	0.348359(0.375173:0.302358:0.367545)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057512530.1	NG	0.739605	2.63386	0.280806	5.65759e-15	1236	290.56	945.44	NA	656	211.417	444.583	NA	NA	1.18491	1:1:1:1:1:1	0.312529(0.348128:0.280166:0.309293)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057461131.1	NG	0.770278	2.93365	0.262566	1.63667e-14	1203	287.191	915.809	NA	652	211.083	440.917	NA	NA	1.28674	1:1:1:1:1:1	0.29681(0.323856:0.264216:0.302358)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057463197.1	NG	0.722525	NA	NA	1.14167e-19	1257	300.22	956.78	NA	671	227.25	443.75	NA	NA	0.311119	1:1:1:1:1:1	0.316459(0.34258:0.28086:0.325936)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057463337.1	NG	0.0280466	0.171199	0.163825	6.64668e-17	1614	378.924	1235.08	NA	92	58	34	NA	NA	0.0616549	1:1:1:1:1:1	0.342811(0.370319:0.296117:0.361997)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057462256.1	NG	0.594625	NA	NA	1.53839e-32	1524	354.515	1169.49	NA	751	270.833	480.167	NA	NA	0.223681	1:1:1:1:1:1	0.342349(0.380028:0.303051:0.343967)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057466883.1	NG	0.70394	2.05095	0.343226	2.01887e-13	1230	287.557	942.443	NA	632	201.667	430.333	NA	NA	1.01885	1:1:1:1:1:1	0.315072(0.352982:0.275312:0.316921)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057473816.1	NG	0.731906	5.00128	0.146344	1.5499e-17	1194	287.476	906.524	NA	639	215.333	423.667	NA	NA	1.75983	1:1:1:1:1:1	0.300277(0.330791:0.26699:0.303051)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057480547.1	NG	0.604008	NA	NA	3.91459e-44	1488	349.297	1138.7	NA	761	288.667	472.333	NA	NA	0.227479	1:1:1:1:1:1	0.352982(0.389736:0.306519:0.362691)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057480549.1	NG	0.623226	NA	NA	4.06707e-34	1296	304.535	991.465	NA	666	246.333	419.667	NA	NA	0.241799	1:1:1:1:1:1	0.324318(0.35853:0.278086:0.336338)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057481773.1	NG	0.611023	NA	NA	5.54619e-37	1557	363.191	1193.81	NA	785	286.083	498.917	NA	NA	0.23523	1:1:1:1:1:1	0.380721(0.402219:0.323856:0.416089)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057481774.1	NG	0.611023	NA	NA	5.54619e-37	1557	363.191	1193.81	NA	785	286.083	498.917	NA	NA	0.23523	1:1:1:1:1:1	0.372862(0.39251:0.318308:0.407767)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057484025.1	NG	0.747565	2.49696	0.29939	5.04741e-14	1203	287.06	915.94	NA	641	207.583	433.417	NA	NA	1.16501	1:1:1:1:1:1	0.295192(0.325243:0.262829:0.297503)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057483129.1	NG	0.716176	1.82931	0.3915	1.40352e-11	1224	292.52	931.48	NA	630	200.25	429.75	NA	NA	0.982201	1:1:1:1:1:1	0.316459(0.348128:0.278779:0.322469)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057483564.1	NG	0.685685	1.90203	0.360502	3.53914e-13	1233	293.941	939.059	NA	625	203	422	NA	NA	0.975654	1:1:1:1:1:1	0.322469(0.34466:0.286408:0.336338)	NA	NA	NA	NA
Aer_XP_057511237.1-Aer_XP_057486393.1	NG	0.590652	NA	NA	1.7467e-45	1485	348.682	1136.32	NA	753	288.5	464.5	NA	NA	0.217162	1:1:1:1:1:1	0.350902(0.389736:0.306519:0.356449)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057512530.1	NG	0.659019	NA	NA	3.60405e-23	1362	315.834	1046.17	NA	696	237.25	458.75	NA	NA	0.27431	1:1:1:1:1:1	0.319695(0.354369:0.284327:0.320388)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057461131.1	NG	0.620115	2.8317	0.218991	4.47197e-21	1251	293.279	957.721	NA	619	214.917	404.083	NA	NA	1.13859	1:1:1:1:1:1	0.303976(0.330097:0.268377:0.313454)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057463197.1	NG	0.638658	NA	NA	6.07105e-27	1362	319.396	1042.6	NA	693	244.75	448.25	NA	NA	0.254384	1:1:1:1:1:1	0.323625(0.348821:0.285021:0.337032)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057463337.1	NG	0.754051	2.77068	0.272154	3.91337e-17	1440	340.808	1099.19	NA	772	249.25	522.75	NA	NA	1.23133	1:1:1:1:1:1	0.349977(0.37656:0.300277:0.373093)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057462256.1	NG	0.772908	2.5663	0.301176	1.73365e-16	1542	358.484	1183.52	NA	831	260.083	570.917	NA	NA	1.18984	1:1:1:1:1:1	0.349515(0.386269:0.307212:0.355062)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057466883.1	NG	0.648315	2.02921	0.319491	1.25587e-16	1359	312.793	1046.21	NA	673	218.917	454.083	NA	NA	0.966147	1:1:1:1:1:1	0.322238(0.359223:0.279473:0.328017)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057473816.1	NG	0.594352	NA	NA	1.0437e-25	1242	293.868	948.132	NA	611	221.833	389.167	NA	NA	0.217115	1:1:1:1:1:1	0.307443(0.337032:0.271151:0.314147)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057480547.1	NG	0.75057	3.89243	0.192828	3.09512e-20	1539	361.123	1177.88	NA	828	269.333	558.667	NA	NA	1.4878	1:1:1:1:1:1	0.360148(0.395978:0.31068:0.373786)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057480549.1	NG	0.737663	3.12817	0.235813	2.1969e-17	1326	310.234	1015.77	NA	706	229.083	476.917	NA	NA	1.29695	1:1:1:1:1:1	0.331484(0.364771:0.282247:0.347434)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057481773.1	NG	0.783743	NA	NA	4.48477e-20	1551	359.86	1191.14	NA	851	271.833	579.167	NA	NA	0.369883	1:1:1:1:1:1	0.387887(0.40846:0.328017:0.427184)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057481774.1	NG	0.783743	NA	NA	4.48477e-20	1551	359.86	1191.14	NA	851	271.833	579.167	NA	NA	0.369883	1:1:1:1:1:1	0.380028(0.398752:0.322469:0.418863)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057484025.1	NG	0.596011	3.58896	0.166068	4.35838e-24	1251	293.451	957.549	NA	612	218.25	393.75	NA	NA	1.29808	1:1:1:1:1:1	0.302358(0.331484:0.26699:0.308599)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057483129.1	NG	0.669461	2.4226	0.27634	9.28594e-18	1314	306.801	1007.2	NA	667	221	446	NA	NA	1.0788	1:1:1:1:1:1	0.323625(0.354369:0.28294:0.333564)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057483564.1	NG	0.667828	NA	NA	1.84767e-25	1347	315.094	1031.91	NA	699	242.75	456.25	NA	NA	0.277685	1:1:1:1:1:1	0.329635(0.350902:0.290569:0.347434)	NA	NA	NA	NA
Aer_XP_057510948.1-Aer_XP_057486393.1	NG	0.768845	4.27473	0.179858	1.5526e-19	1536	361.209	1174.79	NA	835	270	565	NA	NA	1.5933	1:1:1:1:1:1	0.358067(0.395978:0.31068:0.367545)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057461131.1	NG	0.643704	NA	NA	9.59324e-24	1254	293.914	960.086	NA	638	223.167	414.833	NA	NA	0.25845	1:1:1:1:1:1	0.268146(0.303051:0.246186:0.255201)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057463197.1	NG	0.491179	2.55637	0.192139	1.75474e-30	1350	313.829	1036.17	NA	601	227.583	373.417	NA	NA	0.971266	1:1:1:1:1:1	0.287795(0.321775:0.262829:0.278779)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057463337.1	NG	0.755722	2.30335	0.328097	4.10032e-13	1236	290.469	945.531	NA	658	207.75	450.25	NA	NA	1.11943	1:1:1:1:1:1	0.314147(0.349515:0.278086:0.31484)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057462256.1	NG	0.760106	NA	NA	1.31044e-20	1335	310.477	1024.52	NA	729	239.5	489.5	NA	NA	0.350763	1:1:1:1:1:1	0.313685(0.359223:0.285021:0.29681)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057466883.1	NG	0.190609	0.726776	0.262267	1.6585e-26	1440	331.963	1108.04	NA	341	154.5	186.5	NA	NA	0.314212	1:1:1:1:1:1	0.286408(0.332178:0.257282:0.269764)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057473816.1	NG	0.644079	NA	NA	1.58192e-22	1245	294.329	950.671	NA	632	221.083	410.917	NA	NA	0.255404	1:1:1:1:1:1	0.271613(0.309986:0.24896:0.255895)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057480547.1	NG	0.802717	NA	NA	8.83707e-17	1365	319.989	1045.01	NA	756	241	515	NA	NA	0.380116	1:1:1:1:1:1	0.324318(0.368932:0.288488:0.315534)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057480549.1	NG	0.741551	NA	NA	4.31119e-19	1155	269.937	885.063	NA	625	208.167	416.833	NA	NA	0.33453	1:1:1:1:1:1	0.295654(0.337725:0.260055:0.289182)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057481773.1	NG	0.830833	NA	NA	1.58512e-15	1338	311.516	1026.48	NA	750	234.417	515.583	NA	NA	0.404575	1:1:1:1:1:1	0.352057(0.381415:0.305825:0.368932)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057481774.1	NG	0.830833	NA	NA	1.58512e-15	1338	311.516	1026.48	NA	750	234.417	515.583	NA	NA	0.404575	1:1:1:1:1:1	0.344198(0.371706:0.300277:0.36061)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057484025.1	NG	0.638783	NA	NA	2.45791e-24	1254	294.087	959.913	NA	637	224.25	412.75	NA	NA	0.254458	1:1:1:1:1:1	0.266528(0.304438:0.244799:0.250347)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057483129.1	NG	0.385116	1.615	0.238462	5.54384e-31	1362	320.045	1041.95	NA	526	212.167	313.833	NA	NA	0.674116	1:1:1:1:1:1	0.287795(0.327323:0.260749:0.275312)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057483564.1	NG	0.365221	1.98795	0.183717	3.73626e-39	1377	323.27	1053.73	NA	530	225.333	304.667	NA	NA	0.746179	1:1:1:1:1:1	0.293805(0.323856:0.268377:0.289182)	NA	NA	NA	NA
Aer_XP_057512530.1-Aer_XP_057486393.1	NG	0.832108	2.60635	0.319261	1.03469e-12	1365	320.477	1044.52	NA	758	232.917	525.083	NA	NA	1.24867	1:1:1:1:1:1	0.322238(0.368932:0.288488:0.309293)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057463197.1	NG	0.670946	4.43494	0.151286	1.44146e-20	1242	293.126	948.874	NA	640	219.25	420.75	NA	NA	1.55929	1:1:1:1:1:1	0.272076(0.297503:0.246879:0.271845)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057463337.1	NG	0.755434	3.41983	0.220898	9.60543e-16	1203	286.666	916.334	NA	649	212.75	436.25	NA	NA	1.39034	1:1:1:1:1:1	0.298428(0.325243:0.262136:0.307906)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057462256.1	NG	0.793905	4.78151	0.166037	2.71517e-15	1239	290.272	948.728	NA	682	217.333	464.667	NA	NA	1.72812	1:1:1:1:1:1	0.297966(0.334951:0.269071:0.289875)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057466883.1	NG	0.642558	3.09588	0.207553	1.25735e-20	1251	290.798	960.202	NA	629	214.583	414.417	NA	NA	1.21284	1:1:1:1:1:1	0.270689(0.307906:0.241331:0.262829)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057473816.1	NG	0.127421	0.405535	0.314204	7.38211e-14	1245	296.355	948.645	NA	204	92.8333	111.167	NA	NA	0.193622	1:1:1:1:1:1	0.255895(0.285714:0.23301:0.24896)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057480547.1	NG	0.791957	3.42693	0.231098	7.28556e-15	1248	294.722	953.278	NA	685	218.75	466.25	NA	NA	1.41422	1:1:1:1:1:1	0.308599(0.34466:0.272538:0.308599)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057480549.1	NG	0.80651	2.60546	0.309546	1.21225e-11	1116	264.647	851.353	NA	613	192.333	420.667	NA	NA	1.23311	1:1:1:1:1:1	0.279935(0.313454:0.244105:0.282247)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057481773.1	NG	0.804173	2.28985	0.351191	1.35841e-11	1245	292.941	952.059	NA	679	209.333	469.667	NA	NA	1.15374	1:1:1:1:1:1	0.336338(0.357143:0.289875:0.361997)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057481774.1	NG	0.804173	2.28985	0.351191	1.35841e-11	1245	292.941	952.059	NA	679	209.333	469.667	NA	NA	1.15374	1:1:1:1:1:1	0.328479(0.347434:0.284327:0.353675)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057484025.1	NG	0.0438603	0.0815593	0.537773	0.0147514	1260	297.615	962.385	NA	64	23	41	NA	NA	0.0527649	1:1:1:1:1:1	0.250809(0.280166:0.228849:0.243412)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057483129.1	NG	0.671104	1.98018	0.33891	1.02607e-14	1245	295.888	949.112	NA	627	206.083	420.917	NA	NA	0.98222	1:1:1:1:1:1	0.272076(0.303051:0.244799:0.268377)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057483564.1	NG	0.643328	2.30754	0.278794	7.66881e-18	1254	297.612	956.388	NA	626	212.917	413.083	NA	NA	1.0383	1:1:1:1:1:1	0.278086(0.299584:0.252427:0.282247)	NA	NA	NA	NA
Aer_XP_057461131.1-Aer_XP_057486393.1	NG	0.806825	2.3786	0.339201	6.2506e-12	1248	295.157	952.843	NA	683	212.083	470.917	NA	NA	1.17856	1:1:1:1:1:1	0.306519(0.34466:0.272538:0.302358)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057463337.1	NG	0.727686	3.31189	0.219719	1.5146e-17	1257	299.958	957.042	NA	668	222.25	445.75	NA	NA	1.34436	1:1:1:1:1:1	0.318077(0.343967:0.278779:0.331484)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057462256.1	NG	0.786917	3.43084	0.229366	7.61931e-16	1338	313.567	1024.43	NA	732	232.75	499.25	NA	NA	1.40653	1:1:1:1:1:1	0.317614(0.353675:0.285714:0.313454)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057466883.1	NG	0.464192	2.65156	0.175064	4.43933e-33	1347	310.952	1036.05	NA	585	226.417	358.583	NA	NA	0.969141	1:1:1:1:1:1	0.290337(0.32663:0.257975:0.286408)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057473816.1	NG	0.647601	2.51877	0.25711	1.26516e-18	1233	293.662	939.338	NA	620	212.583	407.417	NA	NA	1.09325	1:1:1:1:1:1	0.275543(0.304438:0.249653:0.272538)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057480547.1	NG	0.751053	2.36781	0.317192	9.92716e-15	1365	321.572	1043.43	NA	726	230.917	495.083	NA	NA	1.13194	1:1:1:1:1:1	0.328248(0.363384:0.289182:0.332178)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057480549.1	NG	0.722767	2.46705	0.292969	2.58572e-14	1167	273.645	893.355	NA	612	197.583	414.417	NA	NA	1.13178	1:1:1:1:1:1	0.299584(0.332178:0.260749:0.305825)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057481773.1	NG	0.811299	2.71774	0.29852	7.02362e-14	1353	317.015	1035.98	NA	745	231.417	513.583	NA	NA	1.25799	1:1:1:1:1:1	0.355987(0.375867:0.306519:0.385576)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057481774.1	NG	0.811299	2.71774	0.29852	7.02362e-14	1353	317.015	1035.98	NA	745	231.417	513.583	NA	NA	1.25799	1:1:1:1:1:1	0.348128(0.366158:0.300971:0.377254)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057484025.1	NG	0.668335	2.14021	0.312275	9.11959e-16	1242	293.47	948.53	NA	627	207.417	419.583	NA	NA	1.01612	1:1:1:1:1:1	0.270458(0.29889:0.245492:0.26699)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057483129.1	NG	0.536853	2.71046	0.198067	1.47519e-27	1338	314.702	1023.3	NA	622	229.667	392.333	NA	NA	1.04809	1:1:1:1:1:1	0.291724(0.321775:0.261442:0.291956)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057483564.1	NG	0.512205	NA	NA	5.13656e-38	1344	317.917	1026.08	NA	628	247.167	380.833	NA	NA	0.1545	1:1:1:1:1:1	0.297735(0.318308:0.269071:0.305825)	NA	NA	NA	NA
Aer_XP_057463197.1-Aer_XP_057486393.1	NG	0.755491	2.79642	0.270163	3.71593e-16	1365	320.933	1044.07	NA	732	234.917	497.083	NA	NA	1.23535	1:1:1:1:1:1	0.326167(0.363384:0.289182:0.325936)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057462256.1	NG	0.622841	NA	NA	5.73043e-34	1524	354.687	1169.31	NA	772	277.25	494.75	NA	NA	0.24515	1:1:1:1:1:1	0.343967(0.381415:0.300971:0.349515)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057466883.1	NG	0.723517	1.9008	0.380638	1.07084e-11	1230	287.465	942.535	NA	636	198.5	437.5	NA	NA	0.998662	1:1:1:1:1:1	0.31669(0.354369:0.273232:0.322469)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057473816.1	NG	0.734006	4.17802	0.175683	2.68518e-17	1194	286.87	907.13	NA	639	214.333	424.667	NA	NA	1.56146	1:1:1:1:1:1	0.301896(0.332178:0.26491:0.308599)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057480547.1	NG	0.61917	NA	NA	5.66206e-41	1488	349.033	1138.97	NA	766	285.917	480.083	NA	NA	0.239369	1:1:1:1:1:1	0.3546(0.391123:0.304438:0.368239)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057480549.1	NG	0.636045	NA	NA	1.82083e-33	1296	303.54	992.46	NA	672	246.417	425.583	NA	NA	0.252863	1:1:1:1:1:1	0.325936(0.359917:0.276006:0.341886)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057481773.1	NG	0.6357	NA	NA	8.0472e-34	1557	363.576	1193.42	NA	796	284.417	511.583	NA	NA	0.253747	1:1:1:1:1:1	0.382339(0.403606:0.321775:0.421637)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057481774.1	NG	0.6357	NA	NA	8.0472e-34	1557	363.576	1193.42	NA	796	284.417	511.583	NA	NA	0.253747	1:1:1:1:1:1	0.37448(0.393897:0.316227:0.413315)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057484025.1	NG	0.734141	2.46948	0.297285	2.96089e-14	1203	286.535	916.465	NA	636	206.917	429.083	NA	NA	1.14747	1:1:1:1:1:1	0.29681(0.32663:0.260749:0.303051)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057483129.1	NG	0.742793	1.81552	0.409135	2.14734e-10	1224	292.43	931.57	NA	639	199.833	439.167	NA	NA	0.999082	1:1:1:1:1:1	0.318077(0.349515:0.276699:0.328017)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057483564.1	NG	0.704404	1.99635	0.352846	3.50648e-13	1233	293.851	939.149	NA	634	205	429	NA	NA	1.0123	1:1:1:1:1:1	0.324087(0.346047:0.284327:0.341886)	NA	NA	NA	NA
Aer_XP_057463337.1-Aer_XP_057486393.1	NG	0.606236	NA	NA	4.81118e-41	1485	348.418	1136.58	NA	756	283.417	472.583	NA	NA	0.229372	1:1:1:1:1:1	0.35252(0.391123:0.304438:0.361997)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057466883.1	NG	0.73789	3.20973	0.229891	1.89539e-17	1335	307.705	1027.29	NA	710	227.583	482.417	NA	NA	1.30763	1:1:1:1:1:1	0.316227(0.364078:0.280166:0.304438)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057473816.1	NG	0.769708	2.11262	0.364338	1.29424e-11	1230	290.599	939.401	NA	657	204.917	452.083	NA	NA	1.08698	1:1:1:1:1:1	0.301433(0.341886:0.271845:0.290569)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057480547.1	NG	0.273204	1.19981	0.227705	3.08338e-40	1647	381.205	1265.79	NA	518	228.167	289.833	NA	NA	0.487672	1:1:1:1:1:1	0.354138(0.400832:0.311373:0.350208)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057480549.1	NG	0.278164	1.2933	0.215081	1.28958e-36	1392	321.683	1070.32	NA	447	198.25	248.75	NA	NA	0.512756	1:1:1:1:1:1	0.325474(0.369626:0.28294:0.323856)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057481773.1	NG	0.224397	1.64613	0.136318	4.82995e-68	1704	394.743	1309.26	NA	517	263.083	253.917	NA	NA	0.55375	1:1:1:1:1:1	0.381877(0.413315:0.32871:0.403606)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057481774.1	NG	0.224397	1.64613	0.136318	4.82995e-68	1704	394.743	1309.26	NA	517	263.083	253.917	NA	NA	0.55375	1:1:1:1:1:1	0.374018(0.403606:0.323162:0.395284)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057484025.1	NG	0.765284	2.18642	0.350016	4.77359e-12	1239	290.404	948.596	NA	661	206	455	NA	NA	1.09838	1:1:1:1:1:1	0.296348(0.336338:0.267684:0.285021)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057483129.1	NG	0.755901	2.53945	0.297663	1.22734e-14	1293	302.804	990.196	NA	691	219.417	471.583	NA	NA	1.17359	1:1:1:1:1:1	0.317614(0.359223:0.283634:0.309986)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057483564.1	NG	0.732879	2.70589	0.270845	1.96535e-16	1317	309.273	1007.73	NA	697	225.667	471.333	NA	NA	1.19621	1:1:1:1:1:1	0.323625(0.355756:0.291262:0.323856)	NA	NA	NA	NA
Aer_XP_057462256.1-Aer_XP_057486393.1	NG	0.267195	1.26697	0.210893	4.61017e-44	1644	381.295	1262.71	NA	517	233.167	283.833	NA	NA	0.499074	1:1:1:1:1:1	0.352057(0.400832:0.311373:0.343967)	NA	NA	NA	NA
