Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Csin_XP_028107667.2-Csin_XP_028110861.1	NG	0.663188	1.92235	0.344988	6.49469e-14	1212	287.488	924.512	NA	606	199	407	NA	NA	0.961862	1:1:1:1:1:1	0.275079(0.317139:0.255735:0.252362)	NA	NA	NA	NA
Csin_XP_028107667.2-Csin_XP_082760673.1	NG	0.621276	2.13816	0.290566	2.14653e-17	1218	286.679	931.321	NA	596	202.583	393.417	NA	NA	0.978302	1:1:1:1:1:1	0.268556(0.315115:0.244939:0.245614)	NA	NA	NA	NA
Csin_XP_028107667.2-Csin_XP_082761533.1	NG	0.132748	0.451157	0.294238	3.84803e-16	1254	296.438	957.562	NA	217	100.5	116.5	NA	NA	0.208018	1:1:1:1:1:1	0.25821(0.296896:0.240891:0.236842)	NA	NA	NA	NA
Csin_XP_028107667.2-Csin_XP_028080560.2	NG	0.794878	2.51729	0.315768	1.0424e-12	1275	295.64	979.36	NA	694	214	480	NA	NA	1.19426	1:1:1:1:1:1	0.309717(0.354251:0.284076:0.290823)	NA	NA	NA	NA
Csin_XP_028107667.2-Csin_XP_028110859.2	NG	0.64602	3.60633	0.179135	5.51584e-21	1227	291.602	935.398	NA	622	216.917	405.083	NA	NA	1.34955	1:1:1:1:1:1	0.278228(0.316464:0.264507:0.253711)	NA	NA	NA	NA
Csin_XP_028083526.2-Csin_XP_028078238.2	NG	0.765478	1.49901	0.510655	4.24821e-08	1437	341.757	1095.24	NA	747	221.583	525.417	NA	NA	0.939932	1:1:1:1:1:1	0.317364(0.364372:0.290823:0.296896)	NA	NA	NA	NA
Csin_XP_028083526.2-Csin_XP_028104754.1	NG	0.585976	2.1365	0.274269	1.90958e-21	1362	317.265	1044.73	NA	649	224.167	424.833	NA	NA	0.947155	1:1:1:1:1:1	0.295771(0.34278:0.267206:0.277328)	NA	NA	NA	NA
Csin_XP_028083526.2-Csin_XP_028110861.1	NG	0.652421	2.09496	0.311424	3.95331e-17	1317	309.74	1007.26	NA	657	218.083	438.917	NA	NA	0.991685	1:1:1:1:1:1	0.291048(0.340081:0.268556:0.264507)	NA	NA	NA	NA
Csin_XP_028083526.2-Csin_XP_082760673.1	NG	0.619798	1.84261	0.336369	1.81963e-16	1320	307.827	1012.17	NA	638	211.083	426.917	NA	NA	0.904962	1:1:1:1:1:1	0.284525(0.338057:0.25776:0.25776)	NA	NA	NA	NA
Csin_XP_028083526.2-Csin_XP_082761533.1	NG	0.570113	1.70248	0.334873	1.53669e-16	1224	290.081	933.919	NA	568	195.083	372.917	NA	NA	0.838477	1:1:1:1:1:1	0.274179(0.319838:0.253711:0.248988)	NA	NA	NA	NA
Csin_XP_028083526.2-Csin_XP_028080560.2	NG	0.781603	3.00715	0.259915	3.32549e-17	1530	351.601	1178.4	NA	831	258.917	572.083	NA	NA	1.29304	1:1:1:1:1:1	0.325686(0.377193:0.296896:0.302969)	NA	NA	NA	NA
Csin_XP_028083526.2-Csin_XP_028110859.2	NG	0.648502	2.07529	0.312488	5.21448e-17	1323	311.345	1011.66	NA	658	218.833	439.167	NA	NA	0.984272	1:1:1:1:1:1	0.294197(0.339406:0.277328:0.265857)	NA	NA	NA	NA
Csin_XP_028078238.2-Csin_XP_028104754.1	NG	0.710416	NA	NA	7.69795e-21	1341	314.8	1026.2	NA	709	237.833	471.167	NA	NA	0.308896	1:1:1:1:1:1	0.297796(0.340081:0.27058:0.282726)	NA	NA	NA	NA
Csin_XP_028078238.2-Csin_XP_028110861.1	NG	0.772122	1.76307	0.437941	3.42485e-09	1236	295.861	940.139	NA	654	200.75	453.25	NA	NA	1.00933	1:1:1:1:1:1	0.293072(0.337382:0.27193:0.269906)	NA	NA	NA	NA
Csin_XP_028078238.2-Csin_XP_082760673.1	NG	0.75427	1.69216	0.445745	3.3791e-09	1239	294.516	944.484	NA	647	197.75	449.25	NA	NA	0.97721	1:1:1:1:1:1	0.28655(0.335358:0.261134:0.263158)	NA	NA	NA	NA
Csin_XP_028078238.2-Csin_XP_082761533.1	NG	0.745086	2.2686	0.328435	2.0223e-13	1236	295.344	940.656	NA	655	210.75	444.25	NA	NA	1.10913	1:1:1:1:1:1	0.276203(0.317139:0.257085:0.254386)	NA	NA	NA	NA
Csin_XP_028078238.2-Csin_XP_028080560.2	NG	0.650872	NA	NA	2.22483e-28	1530	354.418	1175.58	NA	782	270.5	511.5	NA	NA	0.268455	1:1:1:1:1:1	0.32771(0.374494:0.30027:0.308367)	NA	NA	NA	NA
Csin_XP_028078238.2-Csin_XP_028110859.2	NG	0.760155	1.64153	0.463078	9.81272e-09	1251	299.07	951.93	NA	654	199.167	454.833	NA	NA	0.97086	1:1:1:1:1:1	0.296221(0.336707:0.280702:0.271255)	NA	NA	NA	NA
Csin_XP_028104754.1-Csin_XP_028110861.1	NG	0.541737	NA	NA	9.09113e-31	1314	304.358	1009.64	NA	620	230.5	389.5	NA	NA	0.184629	1:1:1:1:1:1	0.27148(0.315789:0.248313:0.250337)	NA	NA	NA	NA
Csin_XP_028104754.1-Csin_XP_082760673.1	NG	0.530453	3.54151	0.149782	4.15198e-29	1299	300.339	998.661	NA	603	223.25	379.75	NA	NA	1.22663	1:1:1:1:1:1	0.264957(0.313765:0.237517:0.24359)	NA	NA	NA	NA
Csin_XP_028104754.1-Csin_XP_082761533.1	NG	0.618521	2.45539	0.251904	1.46382e-19	1239	289.979	949.021	NA	609	209.25	399.75	NA	NA	1.04843	1:1:1:1:1:1	0.254611(0.295547:0.233468:0.234818)	NA	NA	NA	NA
Csin_XP_028104754.1-Csin_XP_028080560.2	NG	0.748726	2.39874	0.312132	4.82956e-15	1392	316.246	1075.75	NA	737	227.5	509.5	NA	NA	1.12359	1:1:1:1:1:1	0.306118(0.352901:0.276653:0.288799)	NA	NA	NA	NA
Csin_XP_028104754.1-Csin_XP_028110859.2	NG	0.539566	2.75082	0.196147	3.38632e-27	1320	306.721	1013.28	NA	614	224.167	389.833	NA	NA	1.05338	1:1:1:1:1:1	0.274629(0.315115:0.257085:0.251687)	NA	NA	NA	NA
Csin_XP_028110861.1-Csin_XP_082760673.1	NG	0.32015	1.33743	0.239378	1.13601e-31	1356	318.278	1037.72	NA	469	198.583	270.417	NA	NA	0.558923	1:1:1:1:1:1	0.260234(0.311066:0.238866:0.230769)	NA	NA	NA	NA
Csin_XP_028110861.1-Csin_XP_082761533.1	NG	0.656172	1.81808	0.360916	1.5188e-13	1209	285.384	923.616	NA	599	195.083	403.917	NA	NA	0.930439	1:1:1:1:1:1	0.249888(0.292848:0.234818:0.221997)	NA	NA	NA	NA
Csin_XP_028110861.1-Csin_XP_028080560.2	NG	0.814025	1.7687	0.460238	1.07096e-08	1353	312.563	1040.44	NA	729	212.25	516.75	NA	NA	1.03457	1:1:1:1:1:1	0.301395(0.350202:0.278003:0.275978)	NA	NA	NA	NA
Csin_XP_028110861.1-Csin_XP_028110859.2	NG	0.235772	0.874165	0.269711	8.20269e-27	1383	325.625	1057.38	NA	382	168.083	213.917	NA	NA	0.38608	1:1:1:1:1:1	0.269906(0.312416:0.258435:0.238866)	NA	NA	NA	NA
Csin_XP_082760673.1-Csin_XP_082761533.1	NG	0.609813	1.64735	0.370179	1.37698e-13	1215	284.402	930.598	NA	578	189.583	388.417	NA	NA	0.852675	1:1:1:1:1:1	0.243365(0.290823:0.224022:0.21525)	NA	NA	NA	NA
Csin_XP_082760673.1-Csin_XP_028080560.2	NG	0.753278	NA	NA	2.28981e-21	1332	305.617	1026.38	NA	725	237.167	487.833	NA	NA	0.351002	1:1:1:1:1:1	0.294872(0.348178:0.267206:0.269231)	NA	NA	NA	NA
Csin_XP_082760673.1-Csin_XP_028110859.2	NG	0.294034	1.37967	0.213119	3.67783e-36	1362	319.154	1042.85	NA	455	201.333	253.667	NA	NA	0.548428	1:1:1:1:1:1	0.263383(0.310391:0.247638:0.232119)	NA	NA	NA	NA
Csin_XP_082761533.1-Csin_XP_028080560.2	NG	0.784044	2.12375	0.369179	3.12446e-11	1245	289.382	955.618	NA	669	204.25	464.75	NA	NA	1.09544	1:1:1:1:1:1	0.284525(0.32996:0.263158:0.260459)	NA	NA	NA	NA
Csin_XP_082761533.1-Csin_XP_028110859.2	NG	0.643235	2.61253	0.246212	3.93908e-19	1224	289.328	934.672	NA	614	210.333	403.667	NA	NA	1.10873	1:1:1:1:1:1	0.253036(0.292173:0.24359:0.223347)	NA	NA	NA	NA
Csin_XP_028080560.2-Csin_XP_028110859.2	NG	0.796014	2.44148	0.326037	2.25681e-13	1368	316.542	1051.46	NA	744	228.25	515.75	NA	NA	1.17676	1:1:1:1:1:1	0.304543(0.349528:0.286775:0.277328)	NA	NA	NA	NA
